epoch,total_loss,data_loss,pde_loss,tv_loss,param_l1_loss,l1_data_loss,l1_pde_loss,sparse_eql_loss,raw_data_mse,weighted_data_contribution,raw_pde_mse,weighted_pde_contribution,tv_loss_weighted,sparse_eql_loss_weighted
296,0.021450239928468826,0.013504665285821945,0.007945574391337614,0.0,0.0,0.0,0.0,0.0,0.013504665285821945,0.013504665285821945,0.015891148782675227,0.007945574391337614,0.0,0.0
297,0.021361074011240686,0.013530333615129902,0.007830740603071356,0.0,0.0,0.0,0.0,0.0,0.013530333615129902,0.013530333615129902,0.015661481206142712,0.007830740603071356,0.0,0.0
298,0.021271671331118024,0.013600224998616984,0.007671446435981327,0.0,0.0,0.0,0.0,0.0,0.013600224998616984,0.013600224998616984,0.015342892871962653,0.007671446435981327,0.0,0.0
299,0.021173483322537136,0.01345629891055444,0.007717184241979368,0.0,0.0,0.0,0.0,0.0,0.01345629891055444,0.01345629891055444,0.015434368483958736,0.007717184241979368,0.0,0.0
300,0.021175104356001295,0.013571290565388543,0.007603813886701587,0.0,0.0,0.0,0.0,0.0,0.013571290565388543,0.013571290565388543,0.015207627773403174,0.007603813886701587,0.0,0.0
301,0.021401507927784846,0.013188357568449445,0.008213150484990033,0.0,0.0,0.0,0.0,0.0,0.013188357568449445,0.013188357568449445,0.016426300969980066,0.008213150484990033,0.0,0.0
302,0.021174529596926676,0.013744076876531518,0.007430452779526748,0.0,0.0,0.0,0.0,0.0,0.013744076876531518,0.013744076876531518,0.014860905559053497,0.007430452779526748,0.0,0.0
303,0.021191971997419994,0.013323862889101581,0.007868109544413903,0.0,0.0,0.0,0.0,0.0,0.013323862889101581,0.013323862889101581,0.015736219088827805,0.007868109544413903,0.0,0.0
304,0.021248741252791314,0.013556368175953154,0.007692372965966425,0.0,0.0,0.0,0.0,0.0,0.013556368175953154,0.013556368175953154,0.01538474593193285,0.007692372965966425,0.0,0.0
305,0.020951533010081638,0.013321499015012431,0.007630034083766597,0.0,0.0,0.0,0.0,0.0,0.013321499015012431,0.013321499015012431,0.015260068167533194,0.007630034083766597,0.0,0.0
306,0.02102066121167607,0.013564906718712005,0.007455754271220593,0.0,0.0,0.0,0.0,0.0,0.013564906718712005,0.013564906718712005,0.014911508542441186,0.007455754271220593,0.0,0.0
307,0.020998419158988528,0.013443267726827236,0.007555151180852027,0.0,0.0,0.0,0.0,0.0,0.013443267726827236,0.013443267726827236,0.015110302361704055,0.007555151180852027,0.0,0.0
308,0.020868969282933643,0.013498615591772019,0.0073703535950727875,0.0,0.0,0.0,0.0,0.0,0.013498615591772019,0.013498615591772019,0.014740707190145575,0.0073703535950727875,0.0,0.0
309,0.02101420782624729,0.013323480529444558,0.0076907276294179375,0.0,0.0,0.0,0.0,0.0,0.013323480529444558,0.013323480529444558,0.015381455258835875,0.0076907276294179375,0.0,0.0
310,0.02085851670967208,0.013573656494300517,0.007284860422332135,0.0,0.0,0.0,0.0,0.0,0.013573656494300517,0.013573656494300517,0.01456972084466427,0.007284860422332135,0.0,0.0
311,0.020900237891409133,0.013160273964915956,0.0077399638230128895,0.0,0.0,0.0,0.0,0.0,0.013160273964915956,0.013160273964915956,0.015479927646025779,0.0077399638230128895,0.0,0.0
312,0.021028257196857816,0.013481018902172171,0.007547238006419133,0.0,0.0,0.0,0.0,0.0,0.013481018902172171,0.013481018902172171,0.015094476012838266,0.007547238006419133,0.0,0.0
313,0.021149455968822752,0.013177144015947032,0.00797231203418166,0.0,0.0,0.0,0.0,0.0,0.013177144015947032,0.013177144015947032,0.01594462406836332,0.00797231203418166,0.0,0.0
314,0.021046466563665676,0.013434693867725039,0.007611772814203823,0.0,0.0,0.0,0.0,0.0,0.013434693867725039,0.013434693867725039,0.015223545628407645,0.007611772814203823,0.0,0.0
315,0.02077555949134486,0.013296179842972567,0.007479379803592723,0.0,0.0,0.0,0.0,0.0,0.013296179842972567,0.013296179842972567,0.014958759607185446,0.007479379803592723,0.0,0.0
316,0.020980985923891977,0.013394599972618005,0.007586386239540483,0.0,0.0,0.0,0.0,0.0,0.013394599972618005,0.013394599972618005,0.015172772479080965,0.007586386239540483,0.0,0.0
317,0.020891063743167453,0.013161147042872414,0.00772991677420953,0.0,0.0,0.0,0.0,0.0,0.013161147042872414,0.013161147042872414,0.01545983354841906,0.00772991677420953,0.0,0.0
318,0.020726952465280654,0.013387651419237492,0.00733930097952012,0.0,0.0,0.0,0.0,0.0,0.013387651419237492,0.013387651419237492,0.01467860195904024,0.00733930097952012,0.0,0.0
319,0.021104175213073926,0.013423912508028841,0.007680262823308271,0.0,0.0,0.0,0.0,0.0,0.013423912508028841,0.013423912508028841,0.015360525646616541,0.007680262823308271,0.0,0.0
320,0.021140057090965527,0.013244268203538561,0.007895788880035517,0.0,0.0,0.0,0.0,0.0,0.013244268203538561,0.013244268203538561,0.015791577760071035,0.007895788880035517,0.0,0.0
321,0.020845782573497486,0.013169817996048739,0.007675964666146134,0.0,0.0,0.0,0.0,0.0,0.013169817996048739,0.013169817996048739,0.015351929332292269,0.007675964666146134,0.0,0.0
322,0.020665022174990368,0.01348606702531614,0.007178955105325532,0.0,0.0,0.0,0.0,0.0,0.01348606702531614,0.01348606702531614,0.014357910210651064,0.007178955105325532,0.0,0.0
323,0.021055326072706118,0.013226749153719061,0.007828576948552851,0.0,0.0,0.0,0.0,0.0,0.013226749153719061,0.013226749153719061,0.015657153897105702,0.007828576948552851,0.0,0.0
324,0.020854046863932458,0.013416620134006418,0.0074374267964490825,0.0,0.0,0.0,0.0,0.0,0.013416620134006418,0.013416620134006418,0.014874853592898165,0.0074374267964490825,0.0,0.0
325,0.02088494235206218,0.013244839074711004,0.007640103129522195,0.0,0.0,0.0,0.0,0.0,0.013244839074711004,0.013244839074711004,0.01528020625904439,0.007640103129522195,0.0,0.0
326,0.020762472162171017,0.013222585417448527,0.007539886692982344,0.0,0.0,0.0,0.0,0.0,0.013222585417448527,0.013222585417448527,0.015079773385964688,0.007539886692982344,0.0,0.0
327,0.020755080772297724,0.01317245081540138,0.007582630134291119,0.0,0.0,0.0,0.0,0.0,0.01317245081540138,0.01317245081540138,0.015165260268582238,0.007582630134291119,0.0,0.0
328,0.020995306471983593,0.013412923611227482,0.007582382905104804,0.0,0.0,0.0,0.0,0.0,0.013412923611227482,0.013412923611227482,0.015164765810209608,0.007582382905104804,0.0,0.0
329,0.020768128512870698,0.013362019485424436,0.0074061087022225065,0.0,0.0,0.0,0.0,0.0,0.013362019485424436,0.013362019485424436,0.014812217404445013,0.0074061087022225065,0.0,0.0
330,0.020724499568579687,0.013145461974162904,0.007579037490936499,0.0,0.0,0.0,0.0,0.0,0.013145461974162904,0.013145461974162904,0.015158074981872998,0.007579037490936499,0.0,0.0
331,0.020732519231618396,0.013223699382728054,0.0075088197749758525,0.0,0.0,0.0,0.0,0.0,0.013223699382728054,0.013223699382728054,0.015017639549951705,0.0075088197749758525,0.0,0.0
332,0.02068278081123791,0.013202264742364012,0.0074805160836567955,0.0,0.0,0.0,0.0,0.0,0.013202264742364012,0.013202264742364012,0.014961032167313591,0.0074805160836567955,0.0,0.0
333,0.02102557164690797,0.0131108896245086,0.007914682340231679,0.0,0.0,0.0,0.0,0.0,0.0131108896245086,0.0131108896245086,0.015829364680463358,0.007914682340231679,0.0,0.0
334,0.020809710764932255,0.013208512911602618,0.007601197638977614,0.0,0.0,0.0,0.0,0.0,0.013208512911602618,0.013208512911602618,0.015202395277955229,0.007601197638977614,0.0,0.0
335,0.020726508002669092,0.013421010388623155,0.007305497532739999,0.0,0.0,0.0,0.0,0.0,0.013421010388623155,0.013421010388623155,0.014610995065479998,0.007305497532739999,0.0,0.0
336,0.020594486966729164,0.012988709962912022,0.007605777062948734,0.0,0.0,0.0,0.0,0.0,0.012988709962912022,0.012988709962912022,0.015211554125897468,0.007605777062948734,0.0,0.0
337,0.020513963575164478,0.013175733742259797,0.007338229588986863,0.0,0.0,0.0,0.0,0.0,0.013175733742259797,0.013175733742259797,0.014676459177973725,0.007338229588986863,0.0,0.0
338,0.02048667124102986,0.01310075835753528,0.007385912927843276,0.0,0.0,0.0,0.0,0.0,0.01310075835753528,0.01310075835753528,0.014771825855686552,0.007385912927843276,0.0,0.0
339,0.020506518109450266,0.013243149492948775,0.0072633686904159805,0.0,0.0,0.0,0.0,0.0,0.013243149492948775,0.013243149492948775,0.014526737380831961,0.0072633686904159805,0.0,0.0
340,0.020645039510868844,0.013204517242099558,0.00744052232050943,0.0,0.0,0.0,0.0,0.0,0.013204517242099558,0.013204517242099558,0.01488104464101886,0.00744052232050943,0.0,0.0
341,0.020612814301063143,0.013058696016077958,0.007554118085416063,0.0,0.0,0.0,0.0,0.0,0.013058696016077958,0.013058696016077958,0.015108236170832127,0.007554118085416063,0.0,0.0
342,0.02043911770340942,0.01312899880761665,0.007310118917967119,0.0,0.0,0.0,0.0,0.0,0.01312899880761665,0.01312899880761665,0.014620237835934238,0.007310118917967119,0.0,0.0
343,0.020422565381205272,0.01313116280214181,0.007291402756458237,0.0,0.0,0.0,0.0,0.0,0.01313116280214181,0.01313116280214181,0.014582805512916474,0.007291402756458237,0.0,0.0
344,0.0204806596868568,0.013234769068067037,0.007245890530092376,0.0,0.0,0.0,0.0,0.0,0.013234769068067037,0.013234769068067037,0.014491781060184752,0.007245890530092376,0.0,0.0
345,0.020479225657052465,0.013051934835929719,0.0074272907398168055,0.0,0.0,0.0,0.0,0.0,0.013051934835929719,0.013051934835929719,0.014854581479633611,0.0074272907398168055,0.0,0.0
346,0.020587313181114574,0.013101447891030047,0.00748586505355816,0.0,0.0,0.0,0.0,0.0,0.013101447891030047,0.013101447891030047,0.01497173010711632,0.00748586505355816,0.0,0.0
347,0.020513291396791974,0.013169634096797497,0.00734365704868521,0.0,0.0,0.0,0.0,0.0,0.013169634096797497,0.013169634096797497,0.01468731409737042,0.00734365704868521,0.0,0.0
348,0.020495420617480126,0.013078078568454773,0.007417342196854334,0.0,0.0,0.0,0.0,0.0,0.013078078568454773,0.013078078568454773,0.014834684393708669,0.007417342196854334,0.0,0.0
349,0.020466847640890923,0.012978566603528129,0.007488280859968019,0.0,0.0,0.0,0.0,0.0,0.012978566603528129,0.012978566603528129,0.014976561719936037,0.007488280859968019,0.0,0.0
350,0.020468778109976223,0.01330660997579495,0.007162168259835905,0.0,0.0,0.0,0.0,0.0,0.01330660997579495,0.01330660997579495,0.01432433651967181,0.007162168259835905,0.0,0.0
351,0.020392490669138848,0.012848020176447573,0.007544470500082724,0.0,0.0,0.0,0.0,0.0,0.012848020176447573,0.012848020176447573,0.015088941000165447,0.007544470500082724,0.0,0.0
352,0.02049247542070964,0.013104063310911731,0.00738841188066299,0.0,0.0,0.0,0.0,0.0,0.013104063310911731,0.013104063310911731,0.01477682376132598,0.00738841188066299,0.0,0.0
353,0.02050781947752786,0.013144126886294948,0.007363692458186831,0.0,0.0,0.0,0.0,0.0,0.013144126886294948,0.013144126886294948,0.014727384916373662,0.007363692458186831,0.0,0.0
354,0.020281802182869305,0.013048437601398854,0.007233364810605371,0.0,0.0,0.0,0.0,0.0,0.013048437601398854,0.013048437601398854,0.014466729621210742,0.007233364810605371,0.0,0.0
355,0.020603540930010024,0.012902819226303744,0.007700721688923382,0.0,0.0,0.0,0.0,0.0,0.012902819226303744,0.012902819226303744,0.015401443377846763,0.007700721688923382,0.0,0.0
356,0.02038202550084818,0.013038240491397797,0.007343784898578647,0.0,0.0,0.0,0.0,0.0,0.013038240491397797,0.013038240491397797,0.014687569797157294,0.007343784898578647,0.0,0.0
357,0.020204326936176846,0.012894995111439909,0.007309332113003447,0.0,0.0,0.0,0.0,0.0,0.012894995111439909,0.012894995111439909,0.014618664226006894,0.007309332113003447,0.0,0.0
358,0.02038362267471495,0.0131099797223532,0.0072736428636643626,0.0,0.0,0.0,0.0,0.0,0.0131099797223532,0.0131099797223532,0.014547285727328725,0.0072736428636643626,0.0,0.0
359,0.020273454221231595,0.013070039214595916,0.007203415036201477,0.0,0.0,0.0,0.0,0.0,0.013070039214595916,0.013070039214595916,0.014406830072402954,0.007203415036201477,0.0,0.0
360,0.0201608661325678,0.013031835623440288,0.007129030420430123,0.0,0.0,0.0,0.0,0.0,0.013031835623440288,0.013031835623440288,0.014258060840860245,0.007129030420430123,0.0,0.0
361,0.02031448267636791,0.01279897964189923,0.007515503093600273,0.0,0.0,0.0,0.0,0.0,0.01279897964189923,0.01279897964189923,0.015031006187200546,0.007515503093600273,0.0,0.0
362,0.020183437163867647,0.013079763035334292,0.007103673906789886,0.0,0.0,0.0,0.0,0.0,0.013079763035334292,0.013079763035334292,0.014207347813579772,0.007103673906789886,0.0,0.0
363,0.02025312977650809,0.013050414385303619,0.0072027153838130215,0.0,0.0,0.0,0.0,0.0,0.013050414385303619,0.013050414385303619,0.014405430767626043,0.0072027153838130215,0.0,0.0
364,0.020181221562245534,0.012871528857402385,0.0073096926161457625,0.0,0.0,0.0,0.0,0.0,0.012871528857402385,0.012871528857402385,0.014619385232291525,0.0073096926161457625,0.0,0.0
365,0.020042209191218255,0.012907168990562833,0.007135040163698178,0.0,0.0,0.0,0.0,0.0,0.012907168990562833,0.012907168990562833,0.014270080327396356,0.007135040163698178,0.0,0.0
366,0.02015567801537968,0.012966780686780574,0.007188897343382003,0.0,0.0,0.0,0.0,0.0,0.012966780686780574,0.012966780686780574,0.014377794686764006,0.007188897343382003,0.0,0.0
367,0.020089347861588946,0.013105427299345296,0.006983920510503508,0.0,0.0,0.0,0.0,0.0,0.013105427299345296,0.013105427299345296,0.013967841021007016,0.006983920510503508,0.0,0.0
368,0.020248532117832275,0.012919689617341473,0.007328842426576312,0.0,0.0,0.0,0.0,0.0,0.012919689617341473,0.012919689617341473,0.014657684853152624,0.007328842426576312,0.0,0.0
369,0.020362070214653773,0.01280447379464195,0.007557596427403272,0.0,0.0,0.0,0.0,0.0,0.01280447379464195,0.01280447379464195,0.015115192854806545,0.007557596427403272,0.0,0.0
370,0.02008474754199149,0.012971160962941155,0.007113586372089764,0.0,0.0,0.0,0.0,0.0,0.012971160962941155,0.012971160962941155,0.014227172744179528,0.007113586372089764,0.0,0.0
371,0.020056148665764974,0.012973025337689452,0.007083123172855093,0.0,0.0,0.0,0.0,0.0,0.012973025337689452,0.012973025337689452,0.014166246345710187,0.007083123172855093,0.0,0.0
372,0.020076983150035616,0.01287593390970003,0.007201049321641524,0.0,0.0,0.0,0.0,0.0,0.01287593390970003,0.01287593390970003,0.014402098643283049,0.007201049321641524,0.0,0.0
373,0.020164097378414774,0.01286196198669218,0.007302135384331147,0.0,0.0,0.0,0.0,0.0,0.01286196198669218,0.01286196198669218,0.014604270768662294,0.007302135384331147,0.0,0.0
374,0.020255151367376722,0.012952037096496612,0.007303114226531415,0.0,0.0,0.0,0.0,0.0,0.012952037096496612,0.012952037096496612,0.01460622845306283,0.007303114226531415,0.0,0.0
375,0.02014659433847382,0.01298104293112244,0.0071655513260454416,0.0,0.0,0.0,0.0,0.0,0.01298104293112244,0.01298104293112244,0.014331102652090883,0.0071655513260454416,0.0,0.0
376,0.020108821491400402,0.012883730838814425,0.00722509069693467,0.0,0.0,0.0,0.0,0.0,0.012883730838814425,0.012883730838814425,0.01445018139386934,0.00722509069693467,0.0,0.0
377,0.01998906893034776,0.012979958546421831,0.0070091104061002765,0.0,0.0,0.0,0.0,0.0,0.012979958546421831,0.012979958546421831,0.014018220812200553,0.0070091104061002765,0.0,0.0
378,0.020073522089256182,0.013006578406525983,0.0070669435570755645,0.0,0.0,0.0,0.0,0.0,0.013006578406525983,0.013006578406525983,0.014133887114151129,0.0070669435570755645,0.0,0.0
379,0.020168691430063473,0.012862893974497205,0.007305797514697862,0.0,0.0,0.0,0.0,0.0,0.012862893974497205,0.012862893974497205,0.014611595029395723,0.007305797514697862,0.0,0.0
380,0.020218680804920574,0.012856074520165012,0.00736260645475889,0.0,0.0,0.0,0.0,0.0,0.012856074520165012,0.012856074520165012,0.01472521290951778,0.00736260645475889,0.0,0.0
381,0.020147776792919826,0.013073643758183434,0.007074132827775819,0.0,0.0,0.0,0.0,0.0,0.013073643758183434,0.013073643758183434,0.014148265655551637,0.007074132827775819,0.0,0.0
382,0.02024213523263969,0.01276076508183328,0.0074813700251517784,0.0,0.0,0.0,0.0,0.0,0.01276076508183328,0.01276076508183328,0.014962740050303557,0.0074813700251517784,0.0,0.0
383,0.020242276468447278,0.012915136780412425,0.00732713955498877,0.0,0.0,0.0,0.0,0.0,0.012915136780412425,0.012915136780412425,0.01465427910997754,0.00732713955498877,0.0,0.0
384,0.020019996201708204,0.012942476892873409,0.0070775192644861006,0.0,0.0,0.0,0.0,0.0,0.012942476892873409,0.012942476892873409,0.014155038528972201,0.0070775192644861006,0.0,0.0
385,0.020102853221552714,0.012931118955806134,0.007171734191832088,0.0,0.0,0.0,0.0,0.0,0.012931118955806134,0.012931118955806134,0.014343468383664177,0.007171734191832088,0.0,0.0
386,0.02026593229836888,0.01279685233852693,0.007469079826795865,0.0,0.0,0.0,0.0,0.0,0.01279685233852693,0.01279685233852693,0.01493815965359173,0.007469079826795865,0.0,0.0
387,0.020161945579780474,0.012854203995731141,0.007307741502743392,0.0,0.0,0.0,0.0,0.0,0.012854203995731141,0.012854203995731141,0.014615483005486783,0.007307741502743392,0.0,0.0
388,0.019830982747768598,0.01288445908871908,0.006946523400348803,0.0,0.0,0.0,0.0,0.0,0.01288445908871908,0.01288445908871908,0.013893046800697606,0.006946523400348803,0.0,0.0
389,0.019902850545587995,0.012714472747156544,0.0071883780497407155,0.0,0.0,0.0,0.0,0.0,0.012714472747156544,0.012714472747156544,0.014376756099481431,0.0071883780497407155,0.0,0.0
390,0.0199912642793996,0.01292710347721974,0.007064160846528553,0.0,0.0,0.0,0.0,0.0,0.01292710347721974,0.01292710347721974,0.014128321693057106,0.007064160846528553,0.0,0.0
391,0.019947156014423522,0.012829608372634365,0.007117547619614809,0.0,0.0,0.0,0.0,0.0,0.012829608372634365,0.012829608372634365,0.014235095239229618,0.007117547619614809,0.0,0.0
392,0.019924003749139725,0.012781061172958404,0.007142942664878709,0.0,0.0,0.0,0.0,0.0,0.012781061172958404,0.012781061172958404,0.014285885329757417,0.007142942664878709,0.0,0.0
393,0.019861636949437007,0.012899405559495328,0.006962231389941677,0.0,0.0,0.0,0.0,0.0,0.012899405559495328,0.012899405559495328,0.013924462779883354,0.006962231389941677,0.0,0.0
394,0.01987086898750729,0.012703899826322283,0.0071669692203166,0.0,0.0,0.0,0.0,0.0,0.012703899826322283,0.012703899826322283,0.0143339384406332,0.0071669692203166,0.0,0.0
395,0.019893537112881266,0.01273819190701322,0.0071553452280423945,0.0,0.0,0.0,0.0,0.0,0.01273819190701322,0.01273819190701322,0.014310690456084789,0.0071553452280423945,0.0,0.0
396,0.0198797977987736,0.012854997556479205,0.007024800404906273,0.0,0.0,0.0,0.0,0.0,0.012854997556479205,0.012854997556479205,0.014049600809812546,0.007024800404906273,0.0,0.0
397,0.019661704994856366,0.01277646358819708,0.0068852413918763875,0.0,0.0,0.0,0.0,0.0,0.01277646358819708,0.01277646358819708,0.013770482783752775,0.0068852413918763875,0.0,0.0
398,0.02007566439726996,0.012812291523293844,0.007263373007022199,0.0,0.0,0.0,0.0,0.0,0.012812291523293844,0.012812291523293844,0.014526746014044398,0.007263373007022199,0.0,0.0
399,0.020044042300137264,0.012745277527424078,0.007298764765321735,0.0,0.0,0.0,0.0,0.0,0.012745277527424078,0.012745277527424078,0.01459752953064347,0.007298764765321735,0.0,0.0
400,0.01994298046661748,0.012963154530596165,0.006979825884281169,0.0,0.0,0.0,0.0,0.0,0.012963154530596165,0.012963154530596165,0.013959651768562339,0.006979825884281169,0.0,0.0
401,0.01987380575802591,0.012482833132029527,0.007390972426427262,0.0,0.0,0.0,0.0,0.0,0.012482833132029527,0.012482833132029527,0.014781944852854525,0.007390972426427262,0.0,0.0
402,0.01981485156076295,0.012961343477760989,0.0068535080386532676,0.0,0.0,0.0,0.0,0.0,0.012961343477760989,0.012961343477760989,0.013707016077306535,0.0068535080386532676,0.0,0.0
403,0.019674433483963923,0.0127770145763717,0.006897418892809323,0.0,0.0,0.0,0.0,0.0,0.0127770145763717,0.0127770145763717,0.013794837785618646,0.006897418892809323,0.0,0.0
404,0.019769681913275567,0.012711502360327849,0.007058179752516841,0.0,0.0,0.0,0.0,0.0,0.012711502360327849,0.012711502360327849,0.014116359505033682,0.007058179752516841,0.0,0.0
405,0.019771810473194196,0.012891229596875962,0.006880580957624174,0.0,0.0,0.0,0.0,0.0,0.012891229596875962,0.012891229596875962,0.013761161915248349,0.006880580957624174,0.0,0.0
406,0.019745310029340168,0.012772094177466536,0.006973215600564366,0.0,0.0,0.0,0.0,0.0,0.012772094177466536,0.012772094177466536,0.013946431201128732,0.006973215600564366,0.0,0.0
407,0.0199585926556398,0.012642469419728197,0.00731612304373393,0.0,0.0,0.0,0.0,0.0,0.012642469419728197,0.012642469419728197,0.01463224608746786,0.00731612304373393,0.0,0.0
408,0.020124826639417618,0.012782410910678289,0.007342415906134106,0.0,0.0,0.0,0.0,0.0,0.012782410910678289,0.012782410910678289,0.014684831812268212,0.007342415906134106,0.0,0.0
409,0.01992065944368877,0.012726629418986184,0.007194030054268383,0.0,0.0,0.0,0.0,0.0,0.012726629418986184,0.012726629418986184,0.014388060108536766,0.007194030054268383,0.0,0.0
410,0.019645552963964523,0.012654792340028854,0.006990760453932342,0.0,0.0,0.0,0.0,0.0,0.012654792340028854,0.012654792340028854,0.013981520907864683,0.006990760453932342,0.0,0.0
411,0.01961720081430579,0.012742297088224736,0.006874903703906706,0.0,0.0,0.0,0.0,0.0,0.012742297088224736,0.012742297088224736,0.013749807407813413,0.006874903703906706,0.0,0.0
412,0.01963892505164184,0.012782916825796877,0.006856008114973231,0.0,0.0,0.0,0.0,0.0,0.012782916825796877,0.012782916825796877,0.013712016229946462,0.006856008114973231,0.0,0.0
413,0.019672292920332107,0.012705968057234136,0.006966324670920296,0.0,0.0,0.0,0.0,0.0,0.012705968057234136,0.012705968057234136,0.013932649341840592,0.006966324670920296,0.0,0.0
414,0.019859375402567877,0.012700561123589674,0.007158814419415735,0.0,0.0,0.0,0.0,0.0,0.012700561123589674,0.012700561123589674,0.01431762883883147,0.007158814419415735,0.0,0.0
415,0.01970617301643841,0.012719912971887324,0.00698626000759384,0.0,0.0,0.0,0.0,0.0,0.012719912971887324,0.012719912971887324,0.01397252001518768,0.00698626000759384,0.0,0.0
416,0.01957975055963274,0.012590774098440768,0.006988976409451829,0.0,0.0,0.0,0.0,0.0,0.012590774098440768,0.012590774098440768,0.013977952818903659,0.006988976409451829,0.0,0.0
417,0.019626573674262515,0.01282023817359928,0.006806335522837582,0.0,0.0,0.0,0.0,0.0,0.01282023817359928,0.01282023817359928,0.013612671045675165,0.006806335522837582,0.0,0.0
418,0.01989422809510004,0.01269930534596954,0.00719492266782456,0.0,0.0,0.0,0.0,0.0,0.01269930534596954,0.01269930534596954,0.01438984533564912,0.00719492266782456,0.0,0.0
419,0.019681912359027637,0.012707984148864709,0.006973928350600458,0.0,0.0,0.0,0.0,0.0,0.012707984148864709,0.012707984148864709,0.013947856701200917,0.006973928350600458,0.0,0.0
420,0.01958348129003767,0.01272024947499472,0.006863231970263379,0.0,0.0,0.0,0.0,0.0,0.01272024947499472,0.01272024947499472,0.013726463940526758,0.006863231970263379,0.0,0.0
421,0.019853569094150786,0.012735549079638624,0.007118019933206221,0.0,0.0,0.0,0.0,0.0,0.012735549079638624,0.012735549079638624,0.014236039866412442,0.007118019933206221,0.0,0.0
422,0.01988403939656795,0.012767067105169333,0.00711697211400384,0.0,0.0,0.0,0.0,0.0,0.012767067105169333,0.012767067105169333,0.01423394422800768,0.00711697211400384,0.0,0.0
423,0.019587348407459636,0.012651313022370375,0.006936035274217526,0.0,0.0,0.0,0.0,0.0,0.012651313022370375,0.012651313022370375,0.013872070548435053,0.006936035274217526,0.0,0.0
424,0.019723422027059963,0.012838441893340104,0.006884980037631024,0.0,0.0,0.0,0.0,0.0,0.012838441893340104,0.012838441893340104,0.013769960075262048,0.006884980037631024,0.0,0.0
425,0.01974526426148793,0.01272900313848541,0.0070162612708315015,0.0,0.0,0.0,0.0,0.0,0.01272900313848541,0.01272900313848541,0.014032522541663003,0.0070162612708315015,0.0,0.0
426,0.0197941931703734,0.012745225772498146,0.007048967405266705,0.0,0.0,0.0,0.0,0.0,0.012745225772498146,0.012745225772498146,0.01409793481053341,0.007048967405266705,0.0,0.0
427,0.01964358813942425,0.012538720498837176,0.007104867684935767,0.0,0.0,0.0,0.0,0.0,0.012538720498837176,0.012538720498837176,0.014209735369871534,0.007104867684935767,0.0,0.0
428,0.019586225587224202,0.012642483226954937,0.006943742500706797,0.0,0.0,0.0,0.0,0.0,0.012642483226954937,0.012642483226954937,0.013887485001413595,0.006943742500706797,0.0,0.0
429,0.019653403155860446,0.012809658703941202,0.006843744474093592,0.0,0.0,0.0,0.0,0.0,0.012809658703941202,0.012809658703941202,0.013687488948187184,0.006843744474093592,0.0,0.0
430,0.019708881952932904,0.012587698753036204,0.007121183421640169,0.0,0.0,0.0,0.0,0.0,0.012587698753036204,0.012587698753036204,0.014242366843280337,0.007121183421640169,0.0,0.0
431,0.019601928986727246,0.01258459793669837,0.007017330998288733,0.0,0.0,0.0,0.0,0.0,0.01258459793669837,0.01258459793669837,0.014034661996577467,0.007017330998288733,0.0,0.0
432,0.019486903109484248,0.012707057512468763,0.006779845567449691,0.0,0.0,0.0,0.0,0.0,0.012707057512468763,0.012707057512468763,0.013559691134899382,0.006779845567449691,0.0,0.0
433,0.01948729660066347,0.012619180560466788,0.006868116114111174,0.0,0.0,0.0,0.0,0.0,0.012619180560466788,0.012619180560466788,0.013736232228222348,0.006868116114111174,0.0,0.0
434,0.0197572699260144,0.012631302581183494,0.007125967426136846,0.0,0.0,0.0,0.0,0.0,0.012631302581183494,0.012631302581183494,0.014251934852273692,0.007125967426136846,0.0,0.0
435,0.019578975935777027,0.012699031315389134,0.0068799447829997725,0.0,0.0,0.0,0.0,0.0,0.012699031315389134,0.012699031315389134,0.013759889565999545,0.0068799447829997725,0.0,0.0
436,0.01947589103309881,0.012690304926345273,0.0067855860550133954,0.0,0.0,0.0,0.0,0.0,0.012690304926345273,0.012690304926345273,0.013571172110026791,0.0067855860550133954,0.0,0.0
437,0.01950734221036472,0.012397071790127527,0.007110270449802989,0.0,0.0,0.0,0.0,0.0,0.012397071790127527,0.012397071790127527,0.014220540899605979,0.007110270449802989,0.0,0.0
438,0.019584310906273977,0.01277118254571207,0.006813128286647418,0.0,0.0,0.0,0.0,0.0,0.01277118254571207,0.01277118254571207,0.013626256573294837,0.006813128286647418,0.0,0.0
439,0.019643058113399007,0.012714750222152188,0.006928308002118554,0.0,0.0,0.0,0.0,0.0,0.012714750222152188,0.012714750222152188,0.013856616004237108,0.006928308002118554,0.0,0.0
440,0.019567387208106028,0.012822530099323817,0.00674485709399931,0.0,0.0,0.0,0.0,0.0,0.012822530099323817,0.012822530099323817,0.01348971418799862,0.00674485709399931,0.0,0.0
441,0.01945895098504566,0.012386845321291022,0.007072105708103332,0.0,0.0,0.0,0.0,0.0,0.012386845321291022,0.012386845321291022,0.014144211416206663,0.007072105708103332,0.0,0.0
442,0.01939755580609753,0.012587305808824206,0.006810250063796365,0.0,0.0,0.0,0.0,0.0,0.012587305808824206,0.012587305808824206,0.01362050012759273,0.006810250063796365,0.0,0.0
443,0.019499513069315563,0.012646042002690218,0.006853471317934612,0.0,0.0,0.0,0.0,0.0,0.012646042002690218,0.012646042002690218,0.013706942635869223,0.006853471317934612,0.0,0.0
