epoch,data_loss,pde_loss,total_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
235,0.03142917901277542,0.02369602583348751,0.04327719286084175,0.9471414963382508,0.2926738007177114,-0.16356958166394747,-0.21322164578698036,0.007584763195438068,0.11481118639156368,-0.09929753949797783,-0.003627111216464589,0.015643014993367853,4.382533320336201e-05,-7.108843650085176e-05
236,0.030747778713703156,0.025451481342315674,0.04347351938486099,0.9471436296473061,0.29256718060157944,-0.16352831171022061,-0.21315038156309976,0.007582889287844721,0.11473161223458453,-0.0992606840057007,-0.0036284145034916,0.015634771448620265,4.3636540572061825e-05,-7.108946921411038e-05
237,0.029987622052431107,0.02365679107606411,0.041816018521785736,0.9471466061839064,0.29246174172180667,-0.16348979076690223,-0.21307805737324656,0.0075810377102291365,0.11465313509176848,-0.09922333921754797,-0.0036297054587949166,0.015626165998368226,4.343071331540491e-05,-7.109055081320374e-05
238,0.03056720644235611,0.025147724896669388,0.043141067028045654,0.9471496427722977,0.29235707588804916,-0.1634523659479872,-0.21300548667967878,0.00757919759935889,0.1145755111821904,-0.09918619590416755,-0.003630995357093345,0.015617545256334305,4.322455456993039e-05,-7.109169963031984e-05
239,0.028119878843426704,0.022041931748390198,0.039140842854976654,0.9471544474712217,0.29225689968398766,-0.16342315336269742,-0.21293202857273857,0.007577341797152918,0.11449930932800895,-0.09914866403229768,-0.0036322665816387505,0.01560857025468687,4.300112720699258e-05,-7.10927812294132e-05
240,0.0314919538795948,0.02250838279724121,0.04274614527821541,0.9471560038700078,0.2921512140221312,-0.16338057849896653,-0.21285987693548555,0.007575525223286259,0.11442561638584865,-0.09911277274071659,-0.0036335039820277375,0.015600009405465307,4.278676703818353e-05,-7.109382005340117e-05
241,0.028997410088777542,0.02132667601108551,0.0396607480943203,0.9471569993053733,0.2920466405173912,-0.16333835161123675,-0.2127884155086333,0.00757370140726465,0.11435292904000453,-0.09907784564983155,-0.0036347410300817617,0.015591753117566155,4.258636839839855e-05,-7.109487720957716e-05
242,0.03080216608941555,0.024684963747859,0.043144647032022476,0.947156375155179,0.2919430785408866,-0.1632934279094987,-0.21271860565666864,0.0075719047493241045,0.11428352257911117,-0.09904496208877991,-0.0036359421399695907,0.015584025670456962,4.2401892921464175e-05,-7.109588547991842e-05
243,0.03111221455037594,0.023376962170004845,0.042800694704055786,0.9471547701442313,0.29183036095460396,-0.1632378039457277,-0.21264830279727484,0.007570099642202783,0.11420694489600347,-0.09901015732186377,-0.003637230981263131,0.01557612619080164,4.2210662872387444e-05,-7.109688763953034e-05
244,0.030027100816369057,0.023587746545672417,0.04182097315788269,0.9471549463815694,0.29172471280719364,-0.16319343700559136,-0.21257790133639523,0.0075683029842622375,0.11413252061106777,-0.09897578428660259,-0.0036384926927645438,0.015568183384430992,4.2014869977233016e-05,-7.109784702403687e-05
245,0.027753842994570732,0.021872883662581444,0.03869028389453888,0.9471552638808931,0.2916168149770385,-0.1631467038286477,-0.212506711063629,0.00756654917573848,0.11405723293535555,-0.0989405477880315,-0.0036397466528967776,0.015559904158859023,4.179815428788471e-05,-7.109875752270868e-05
246,0.02967861481010914,0.024246351793408394,0.04180179163813591,0.9471600809995732,0.2915232275235826,-0.16312499012618098,-0.2124355700916057,0.007564839423657335,0.11398265628734165,-0.09890522494312942,-0.003640976301916585,0.015551492404510774,4.1569781891761855e-05,-7.109958247116972e-05
247,0.030252065509557724,0.022641215473413467,0.04157267510890961,0.9471656969864699,0.29143208857762093,-0.16310816548652926,-0.21236344310472416,0.007563074751901153,0.1139091664959523,-0.09886986612058944,-0.003642220396669863,0.015543033500501733,4.1353752579259425e-05,-7.110055407713493e-05
248,0.03143239766359329,0.02346034161746502,0.043162569403648376,0.94717350196056,0.2913475648409157,-0.16310459873251829,-0.212292203531215,0.0075612823185509945,0.11383188794268483,-0.09883435619197023,-0.0036435208650171724,0.015534896998227295,4.1156243741990306e-05,-7.110151346164147e-05
249,0.03142867237329483,0.021834101527929306,0.04234572499990463,0.9471842412030869,0.29126952632926,-0.1631148466257498,-0.21222076675473422,0.007559481436020061,0.11375175512108558,-0.0987978676715998,-0.0036448481108216466,0.01552663816169783,4.0955072928253704e-05,-7.1102472846148e-05
250,0.03003259003162384,0.02055284194648266,0.040309011936187744,0.9471936752667507,0.29118893330792045,-0.16312058822976744,-0.21215051319608336,0.007557711332647665,0.11366922512038918,-0.09876193320685323,-0.0036461996677385465,0.015518830432733777,4.0768101535516153e-05,-7.110339556627849e-05
251,0.03190057724714279,0.02505272626876831,0.04442694038152695,0.9472021361520462,0.2911096033180734,-0.1631251293165814,-0.21208136890414803,0.00755595329953352,0.11358948844279328,-0.09872743784762314,-0.00364751634349414,0.015511393529480272,4.059520866785594e-05,-7.110434884005568e-05
252,0.03175787255167961,0.022412048652768135,0.042963895946741104,0.9472093088023378,0.29101816494790683,-0.16311434206054823,-0.212009217266895,0.007554166297799574,0.11350640993501532,-0.09869039527162886,-0.00364886790041104,0.015503209877545042,4.0396806760713496e-05,-7.110541821769036e-05
253,0.03170862793922424,0.022810447961091995,0.04311385005712509,0.9472108132560341,0.29091193897911155,-0.1630748641832269,-0.21193815024598606,0.007552384124168929,0.11342455033186304,-0.09865454715321327,-0.0036502198096629032,0.015495353724605039,4.0208029728887075e-05,-7.110652425970107e-05
254,0.030903421342372894,0.022731877863407135,0.04226936027407646,0.9472094588282811,0.29079718359276624,-0.16301988397505793,-0.21186740367990606,0.007550617038361096,0.11334247742040127,-0.09861896526931824,-0.0036515798226189077,0.015487568933313803,4.0017895542842675e-05,-7.110758141587707e-05
255,0.030855733901262283,0.02323685772716999,0.042474161833524704,0.9472084218111304,0.29067890547736824,-0.16296292030368284,-0.2117957203997107,0.0075488499525532635,0.11325597582213288,-0.09858192988885155,-0.0036529803540956227,0.01547961720673706,3.9821923253739895e-05,-7.110865079351174e-05
256,0.027382781729102135,0.021303750574588776,0.03803465515375137,0.9472060980998861,0.2905562015130235,-0.1628999888438894,-0.21172512173585945,0.007547087091335818,0.11316459860536184,-0.0985448369441642,-0.003654448886220138,0.015472061792174,3.9641051255246374e-05,-7.110966517458234e-05
257,0.029526444151997566,0.02337777242064476,0.041215330362319946,0.9472043471264956,0.290438099650997,-0.16284328615451513,-0.21165536118463768,0.007545300693114785,0.11307444029321645,-0.09850864344042466,-0.003655911428650287,0.01546481858482429,3.947767796645424e-05,-7.111072233075833e-05
258,0.031228061765432358,0.02254965901374817,0.04250289127230644,0.9472043297395095,0.2903240358473272,-0.1627943433299647,-0.2115846639193006,0.007543484119248126,0.11298524694723305,-0.09847194624975435,-0.003657372561740586,0.015457314142867488,3.931167226646343e-05,-7.111188948006246e-05
259,0.030283769592642784,0.022268125787377357,0.04141783341765404,0.9472020366455792,0.29020303151624527,-0.16273349972617768,-0.21151441036064972,0.0075416705629460295,0.11289448934031338,-0.09843542175174601,-0.0036588488452342803,0.01544999320229323,3.91481897813549e-05,-7.111301996499055e-05
260,0.029982388019561768,0.021281754598021507,0.040623266249895096,0.9471972880811462,0.290077219735705,-0.16266084233715436,-0.21144428005385613,0.007539863041773059,0.11280815026266176,-0.0983999478007647,-0.003660268050464018,0.015442710491173664,3.89852883766443e-05,-7.111412600700127e-05
261,0.029590893536806107,0.020976517349481583,0.04007915407419205,0.9471932560375768,0.28995442951419304,-0.1625921692733433,-0.21137363208926196,0.007538087506784451,0.11272481781642013,-0.09836471130219362,-0.0036616308820997243,0.015435241730041249,3.8809591503573946e-05,-7.111520149536527e-05
262,0.03155718371272087,0.023992277681827545,0.043553322553634644,0.9471904993746942,0.2898372068402799,-0.1625321782107589,-0.21130298412466778,0.007536330077183218,0.11264326293942425,-0.0983299425129154,-0.003662953899884646,0.015427830313090874,3.863219038799423e-05,-7.111626476227061e-05
263,0.030120335519313812,0.020495735108852386,0.040368203073740005,0.9471854826924151,0.28971334875224425,-0.1624600427857372,-0.21123127619410098,0.0075345436789621845,0.11256415602921828,-0.09829543276263014,-0.003664261767266172,0.015420257058115621,3.845021862659992e-05,-7.111737080428133e-05
264,0.029170384630560875,0.023330625146627426,0.04083569720387459,0.9471824536160506,0.28960108885241687,-0.16240421003636557,-0.2111612444887932,0.007532782628283477,0.11248815732580776,-0.09826257798368883,-0.003665527002117212,0.015413108150087493,3.828142062080431e-05,-7.111850128920941e-05
265,0.031601231545209885,0.02162998728454113,0.042416226118803024,0.9471813366859726,0.2894927967135714,-0.16235738986542167,-0.2110908430279136,0.00753102399165642,0.11241005601191796,-0.09822900365198929,-0.00366682606112467,0.015405858571162,3.81131841960644e-05,-7.111963788486683e-05
266,0.02939673699438572,0.021220384165644646,0.04000692814588547,0.9471809228671635,0.2893825910848592,-0.16231138743808027,-0.21101933230031844,0.007529273200697225,0.11232794247030199,-0.09819409095215942,-0.0036681603536283984,0.015398388535714425,3.7931348930065587e-05,-7.112077448052427e-05
267,0.028194837272167206,0.02188882976770401,0.03913925215601921,0.9471797860789926,0.28927239632956375,-0.16226378432113397,-0.21094890618906736,0.007527559224025693,0.11224608286714971,-0.09815995536930844,-0.0036694911227824994,0.015391159345831436,3.775204857855439e-05,-7.112189274399366e-05
268,0.029781248420476913,0.02058865875005722,0.040075577795505524,0.9471789810750476,0.2891643438231861,-0.16221929558939724,-0.2108787019311594,0.007525887493258036,0.11216480224369463,-0.098126172367309,-0.0036708011041738015,0.015383979854239551,3.756681652714218e-05,-7.112290712506426e-05
269,0.029777295887470245,0.021103762090206146,0.04032917693257332,0.9471797961885163,0.28905854896990596,-0.16218091383647926,-0.21080802931619377,0.007524254990829694,0.1120814088522217,-0.09809142516461353,-0.003672120246274134,0.015376526384889011,3.736181214272662e-05,-7.112385428811211e-05
270,0.0301484577357769,0.022899474948644638,0.04159819334745407,0.9471824364011758,0.28895566358527663,-0.1621500483651844,-0.2107372580997423,0.007522666544843964,0.11199482599364495,-0.09805570656569441,-0.0036734601761372653,0.01536891617477422,3.7143665201659936e-05,-7.112472812240787e-05
271,0.03039195016026497,0.021933481097221375,0.041358690708875656,0.9471858874699264,0.28885575426492016,-0.16212349779630278,-0.21066557481954695,0.0075210485267255215,0.1119114021295564,-0.09802010309521664,-0.003674764520169164,0.01536104090710687,3.6914898918824386e-05,-7.112563862107969e-05
272,0.031159520149230957,0.022912517189979553,0.042615778744220734,0.947193512613413,0.28877008159336887,-0.16212071398829422,-0.21059312737783645,0.007519419041861742,0.11183174671226886,-0.09798468670845599,-0.003676031164360055,0.015352838140444292,3.667139113327628e-05,-7.112659800558622e-05
273,0.030170846730470657,0.021391453221440315,0.04086657240986824,0.9472019754974922,0.2886855982356603,-0.16211967006029102,-0.21051902836123837,0.007517768434046023,0.11175578863901253,-0.09794878102581973,-0.003677255528355422,0.015344087418264407,3.6409928353419024e-05,-7.112758183301011e-05
274,0.030080538243055344,0.023925116285681725,0.04204309731721878,0.9472099739312725,0.2885987517859314,-0.16211457221187536,-0.21044473214166864,0.007516116015691568,0.11167996261375732,-0.09791261630419053,-0.003678474254991386,0.015335192698471833,3.614081793154608e-05,-7.112852288532864e-05
275,0.0303530003875494,0.021697280928492546,0.0412016399204731,0.9472158965899071,0.28850379662110215,-0.16209527694261605,-0.2103686857457255,0.007514389968761785,0.111607122904835,-0.0978760486330167,-0.0036796827639134313,0.015325848145429005,3.586335009160091e-05,-7.112951893421121e-05
276,0.03192802891135216,0.02112709730863571,0.04249157756567001,0.947221312953838,0.2884058820639642,-0.162071840758944,-0.2102926640001538,0.007512656679677053,0.11153258688697527,-0.09783907801229826,-0.003680917697957679,0.015316438602313194,3.558109321320838e-05,-7.113049054017642e-05
277,0.030684342607855797,0.021631866693496704,0.0415002778172493,0.9472269351724059,0.28830513821589726,-0.16204729105206855,-0.21021634645012466,0.007510920976540671,0.11145288068199502,-0.09780099928033212,-0.0036822009018918165,0.015307068562967235,3.529952661153017e-05,-7.113149881051769e-05
278,0.02702593058347702,0.020154843106865883,0.03710335120558739,0.9472347776682802,0.2882061783361781,-0.16202964866881434,-0.21013899358449434,0.007509199154201276,0.11136973107144724,-0.09776117203516345,-0.0036835017225740887,0.015297257610577118,3.49944126041963e-05,-7.113242153064818e-05
279,0.030926397070288658,0.02123614400625229,0.04154446721076965,0.9472437097453553,0.2881128579216613,-0.1620197139539838,-0.21006183792183564,0.007507494833736345,0.1112895576196938,-0.09772201397405995,-0.0036847574443811355,0.015287449206817313,3.4686455592767864e-05,-7.11332892542146e-05
280,0.029353944584727287,0.021409861743450165,0.04005887359380722,0.9472537943462725,0.2880227520498984,-0.16201635598557348,-0.20998519991697756,0.007505799565965101,0.11120709872176722,-0.09768268322029447,-0.0036860399436453475,0.015277760588682222,3.438216055780691e-05,-7.113412031340498e-05
281,0.030351314693689346,0.023444848135113716,0.04207373782992363,0.9472634112555544,0.28793479575179426,-0.1620147030995684,-0.2099096218780921,0.0075041199895295825,0.11112562510507974,-0.09764453972858009,-0.0036873196242298576,0.015268468282560812,3.4092517328584334e-05,-7.113495137259536e-05
282,0.029760945588350296,0.020492026582360268,0.040006957948207855,0.9472735254089627,0.2878466148786382,-0.16201487708756893,-0.20983305782434836,0.007502390925035237,0.11104272943299563,-0.09760581339913155,-0.003688632776635824,0.015259133924039235,3.381360653731545e-05,-7.113587409272584e-05
283,0.03163125738501549,0.020742667838931084,0.042002592235803604,0.9472857923366883,0.287772392518257,-0.16203417235682824,-0.20975794814252055,0.00750063470245983,0.11096525788649576,-0.09756928890112321,-0.0036899054105210805,0.015250246850137601,3.355826265104444e-05,-7.113688847379644e-05
284,0.030161425471305847,0.020086878910660744,0.040204863995313644,0.9472973086809067,0.28770007719326485,-0.16205425057208994,-0.2096837258740652,0.0074988863255522845,0.11088980769016679,-0.09753416753099343,-0.0036911812154210013,0.015241684726600882,3.3314704167206586e-05,-7.113787230122034e-05
285,0.02950546145439148,0.02090710774064064,0.03995901346206665,0.9473117645044256,0.28763387797007606,-0.16208779545859306,-0.209609133850038,0.007497175366445315,0.11081120865688818,-0.09749791646303324,-0.0036924848547829747,0.015232884306129893,3.305595179591685e-05,-7.11388194642682e-05
286,0.02938024513423443,0.01942330226302147,0.03909189626574516,0.9473248238254969,0.28755960519611035,-0.16210975274426054,-0.20953454182601078,0.007495495790009797,0.11072854660819066,-0.09746056447935292,-0.0036938283079957328,0.01522395645414325,3.278692717114964e-05,-7.11397910702334e-05
287,0.0286457110196352,0.0204024538397789,0.0388469398021698,0.9473346529536673,0.2874800209378943,-0.16211897410828888,-0.20946172462872842,0.007493869322710579,0.11064724566965849,-0.09742491783570964,-0.003695152382785543,0.015215562540207192,3.253095540605938e-05,-7.114067101525851e-05
288,0.030018623918294907,0.020999254658818245,0.040518250316381454,0.9473414347623306,0.2873835872819128,-0.1621035239738414,-0.20938802001807366,0.0074922760486215495,0.11056000257107616,-0.09738711253379163,-0.003696518033100951,0.015206785057409019,3.2252465800582285e-05,-7.114144096715548e-05
289,0.029140770435333252,0.02191919833421707,0.04010036960244179,0.9473450327634646,0.2872751469839692,-0.16206846539173364,-0.20931399495258993,0.007490662858606407,0.11047088032786259,-0.09734883952258078,-0.003697912222548337,0.015197962973580368,3.197227390253005e-05,-7.114229035853388e-05
290,0.031182993203401566,0.021710755303502083,0.04203836992383003,0.9473488209767748,0.2871613158157138,-0.16202759561040803,-0.20923839226333302,0.0074890273386135015,0.11037931011785913,-0.09730866689208816,-0.003699322267069045,0.015188535590052366,3.166613422979581e-05,-7.114304808897216e-05
291,0.027855761349201202,0.01957494579255581,0.03764323517680168,0.9473526731923556,0.28704644604581814,-0.16198594288308,-0.20916207471330386,0.0074873972502368085,0.11028753675708475,-0.09726811289863367,-0.003700738653619081,0.015178956563020736,3.135485843032282e-05,-7.114382415159847e-05
292,0.030712150037288666,0.02138044312596321,0.04140236973762512,0.9473577663579508,0.2869387919144638,-0.16195551238178646,-0.2090867185277615,0.007485782853195841,0.11019615954031368,-0.09722856627904072,-0.0037021571541788934,0.015169735618548091,3.1055715121574384e-05,-7.11446063249541e-05
293,0.030476709827780724,0.020855683833360672,0.04090455174446106,0.9473657252155672,0.2868432739156072,-0.16194516009575463,-0.20901106653776166,0.007484154575357886,0.11010738265341073,-0.09718988312275766,-0.0037035576856556084,0.015160637008330473,3.0764240904118064e-05,-7.114548015924987e-05
294,0.02741812914609909,0.019628576934337616,0.0372324176132679,0.9473743362264817,0.2867528620077455,-0.16194148894894336,-0.20893516804404724,0.00748247560243528,0.11002248594623282,-0.09715214977611547,-0.0037049451807387034,0.015151684944355856,3.0495504869615595e-05,-7.114652509396718e-05
295,0.03136967495083809,0.019450988620519638,0.04109516739845276,0.9473822441962296,0.2866670507522242,-0.16194129756214276,-0.20886052671927713,0.007480790594383549,0.10994195698063022,-0.09711662545644109,-0.003706297089990566,0.015143248978019634,3.0248498902074593e-05,-7.114760669306054e-05
296,0.029831992462277412,0.021710015833377838,0.04068700224161148,0.9473913325196701,0.2865861100524414,-0.16194857026056514,-0.20878581144339264,0.007479126709283755,0.10986323605688904,-0.09708141773998034,-0.003707616936760824,0.015134760764761992,2.999487485778671e-05,-7.114866384923652e-05
297,0.028822526335716248,0.020611919462680817,0.039128486067056656,0.9473984501647379,0.28649885482942195,-0.1619455428693558,-0.2087110715171367,0.007477513519268612,0.1097832149682138,-0.09704628197879542,-0.003708943830230335,0.015126370673771405,2.9738181617034602e-05,-7.114967211957779e-05
298,0.028326237574219704,0.019563693553209305,0.038108084350824356,0.947407170218743,0.2864115578875991,-0.16194641280935848,-0.2086355181286227,0.007475830925268531,0.10969886676811745,-0.0970094624641562,-0.0037103352009980202,0.015117756303313268,2.9485362895580092e-05,-7.115080871523521e-05
299,0.029233070090413094,0.020620688796043396,0.03954341262578964,0.947413759710254,0.2863190416601183,-0.1619375394213312,-0.20856082750310964,0.007474165833142913,0.1096135536018591,-0.09697323298277874,-0.0037117410174991755,0.015109404441777377,2.9236444042568055e-05,-7.11518658714112e-05
300,0.030520934611558914,0.021797822788357735,0.04141984507441521,0.947420877286992,0.2862263548242661,-0.161929657764907,-0.2084856438701675,0.007472501948043119,0.10952724499682313,-0.09693640627261195,-0.0037131626890736518,0.015100912405574266,2.8986150485930046e-05,-7.115294135977522e-05
301,0.029844429343938828,0.020944122225046158,0.040316492319107056,0.9474291822522343,0.2861295486795539,-0.16192118454928095,-0.20840949887273852,0.0074708513402274015,0.10943288146371918,-0.09689703954120855,-0.003714670682713989,0.015092024057357475,2.8715406019179702e-05,-7.115392518719911e-05
302,0.03130802884697914,0.019975511357188225,0.04129578545689583,0.9474400397847306,0.2860403626073769,-0.16192631719529674,-0.20833221995822254,0.007469162711098195,0.10934044786293921,-0.09685742096633979,-0.003716169515645296,0.015082892314945789,2.8443747033279598e-05,-7.115503122920983e-05
303,0.029803404584527016,0.01899869553744793,0.039302751421928406,0.9474515080902721,0.2859519181214961,-0.16193461642292223,-0.20825575450596465,0.007467492187356364,0.10924361604796828,-0.09681740663745397,-0.003717714856791679,0.015073993772207745,2.8178836769719196e-05,-7.115610671757385e-05
304,0.028958585113286972,0.020751891657710075,0.039334531873464584,0.9474657266975665,0.2858746738230339,-0.16196001867100032,-0.20817973276039298,0.0074658892570607345,0.10914984165210008,-0.09677806149263334,-0.003719204176678993,0.015064995832887493,2.7895556175860517e-05,-7.115710276645643e-05
305,0.03076362982392311,0.020815612748265266,0.04117143526673317,0.9474789029512505,0.28579501764425996,-0.1619790181606587,-0.2081028482518203,0.007464297793510442,0.10906087177196472,-0.09673905453760906,-0.0037206293716030964,0.015055619421965752,2.7590691760106966e-05,-7.115802548658692e-05
306,0.030223406851291656,0.02193298749625683,0.041189901530742645,0.9474899477393046,0.28571156416392757,-0.16198940524429065,-0.20802630884844803,0.007462693656188987,0.108973974029693,-0.09670109093408424,-0.0037220355404392145,0.01504655904120283,2.730422887359923e-05,-7.115897264963477e-05
307,0.028690602630376816,0.019215628504753113,0.03829841688275337,0.9475016767506709,0.2856276884170962,-0.16200229775513025,-0.20794851227613148,0.00746107925914802,0.10888459784801575,-0.09666228545383229,-0.0037234684867324974,0.015037369954609098,2.7013310387395965e-05,-7.115988314830657e-05
308,0.03035154566168785,0.018898457288742065,0.039800774306058884,0.9475071061812441,0.2855265906786281,-0.16198324606907172,-0.20787207147424505,0.007459488399110641,0.10879486615248936,-0.09662465284457626,-0.0037249158787592508,0.0150286459930475,2.6735895195674767e-05,-7.116079975770772e-05
309,0.027981705963611603,0.01880742236971855,0.03738541901111603,0.9475078648285866,0.28541432002639705,-0.16194176732974422,-0.20779725759687473,0.007457909609331511,0.10870599784773947,-0.09658840177661605,-0.0037263569287566754,0.015020397351039286,2.6473804536998273e-05,-7.116171025637953e-05
310,0.0290512777864933,0.02013958804309368,0.03912107273936272,0.9475067297463704,0.28529801364867535,-0.1618908062443876,-0.20772259162173315,0.007456352546017232,0.10862035964024762,-0.09655287745694167,-0.003727747242519472,0.01501212831998857,2.6204645366769796e-05,-7.116257797994595e-05
311,0.03142094239592552,0.020695006474852562,0.04176844656467438,0.9475022534122657,0.2851675890964447,-0.16181686134416032,-0.20764713683470495,0.00745476591057024,0.1085334212678217,-0.09651641771868158,-0.0037291601057198812,0.015003596780015607,2.5930342270065694e-05,-7.116347625715907e-05
312,0.03197444975376129,0.020812012255191803,0.04238045588135719,0.9474969559436179,0.285022873675138,-0.16172734451788517,-0.20757005512316065,0.007453153927580922,0.10843530960299383,-0.09647633143451995,-0.003730701923516637,0.014994550416719406,2.5637526497865164e-05,-7.116441119874825e-05
313,0.030144786462187767,0.02094050869345665,0.04061504080891609,0.947492438017567,0.28488155954838984,-0.16164426524762981,-0.2074926036560445,0.007451487024916567,0.1083371877806274,-0.09643652577593403,-0.0037322669954209307,0.014985730881521069,2.536915705099629e-05,-7.116547446565357e-05
314,0.027786748483777046,0.019462399184703827,0.03751794993877411,0.9474875487458201,0.28473719880795784,-0.16155777581256398,-0.20741532474152852,0.007449823139816773,0.1082357850733102,-0.09639617325725186,-0.0037338799848801512,0.014976908797692418,2.5097480515688194e-05,-7.116650106818287e-05
315,0.02980409562587738,0.0205670353025198,0.040087614208459854,0.947483915150955,0.28459783045672926,-0.16147922023032252,-0.20733844023295586,0.0074481544266136795,0.10813488008538183,-0.0963561013641454,-0.0037354859276401173,0.014968163172773158,2.4828672333619537e-05,-7.116757655654688e-05
316,0.030219901353120804,0.02026655524969101,0.04035317897796631,0.9474827945961015,0.28446739945455024,-0.16141614958012868,-0.2072609394650968,0.007446504422310874,0.10803554951592828,-0.09631623094581122,-0.003737073196647061,0.014959265904350271,2.454696923654584e-05,-7.116859704834682e-05
317,0.029872948303818703,0.01975873112678528,0.03975231200456619,0.9474830649243104,0.2843388849840544,-0.16135767221314895,-0.20718183642309307,0.0074448568320597186,0.10793751911140878,-0.09627552584627751,-0.003738636506876541,0.014949872927331496,2.4243912409815373e-05,-7.116963587233479e-05
318,0.030268469825387,0.01944899559020996,0.03999296575784683,0.9474846450216251,0.28421709655877164,-0.16130942534060064,-0.20710293058406098,0.007443169409956337,0.10784148974198308,-0.09623558347266753,-0.0037402029881206857,0.014940607381828373,2.3952056005251696e-05,-7.117074802507485e-05
319,0.02911107987165451,0.020732948556542397,0.039477553218603134,0.947483701800342,0.2840902682806267,-0.16125080878322048,-0.20702533121471609,0.007441477763262568,0.10774508454363113,-0.09619672042819491,-0.003741783562763338,0.014931832447660512,2.3679632645136864e-05,-7.117189073146161e-05
320,0.02983705699443817,0.019352883100509644,0.03951349854469299,0.9474822466320255,0.28395972285457943,-0.16118610264582162,-0.20694637607494107,0.007439781288465499,0.10765063975021881,-0.09615724576387778,-0.0037433405309634897,0.014922583468254424,2.3388706359196717e-05,-7.11729478876376e-05
321,0.029109910130500793,0.019291970878839493,0.03875589370727539,0.947483077488122,0.28383743184112215,-0.16113408023366171,-0.20686786464185228,0.007438116196339881,0.10755812488913047,-0.09611798696538813,-0.003744864379677148,0.014913170102193143,2.3082944973701394e-05,-7.11739317150615e-05
322,0.03185705468058586,0.019254032522439957,0.04148407280445099,0.947486186703053,0.28372590185643476,-0.161098708473153,-0.20679026527250738,0.0074364770552695,0.10746724539174822,-0.09607973554076002,-0.0037463670882930448,0.014904026890945046,2.2785307014171745e-05,-7.11749155424854e-05
323,0.030340103432536125,0.018475757911801338,0.03957798331975937,0.9474894399448273,0.28361757833117907,-0.1610677386090578,-0.20671326983726318,0.007434821619350482,0.10737698550421737,-0.09604235477496938,-0.003747867682899165,0.014895277443080317,2.2510629530097166e-05,-7.117596047720272e-05
324,0.030552322044968605,0.019701190292835236,0.04040291905403137,0.9474923615679871,0.2835110373891745,-0.16103716891736383,-0.20663696461241973,0.0074331746326122385,0.10728945799455572,-0.09600589503670928,-0.003749343261722934,0.014886654152416086,2.2240645537693105e-05,-7.117704818702541e-05
325,0.031603313982486725,0.019872302189469337,0.04153946414589882,0.9474944083882991,0.2834015744215692,-0.16100115340125315,-0.20655959942160368,0.007431561442597096,0.10720443939691525,-0.09596944968950435,-0.0037507790266959186,0.014877740317896165,2.1951717934329723e-05,-7.117807478955469e-05
326,0.029629288241267204,0.01963815465569496,0.039448365569114685,0.9474911729698087,0.2832734774409287,-0.16093270652184277,-0.20648170424780132,0.007429925319091278,0.10711988804604794,-0.09593271652119613,-0.0037522172580136417,0.014868682485763556,2.1662788381032122e-05,-7.117911361354266e-05
327,0.029255826026201248,0.019133904948830605,0.038822777569293976,0.9474865829061878,0.28314161462368137,-0.16085571683160613,-0.2064036611717702,0.007428351960928362,0.10703852616228447,-0.09589624239188087,-0.003753597706397483,0.014859335384090414,2.1349548997798355e-05,-7.117997522637974e-05
328,0.028229372575879097,0.020226988941431046,0.03834286704659462,0.9474803832872508,0.28301066571482975,-0.16077575194656035,-0.20632651783429726,0.007426800329230296,0.10696225320533317,-0.09586176142370594,-0.0037549186101726285,0.014850387143061266,2.105230882484984e-05,-7.11808490606755e-05
329,0.030085522681474686,0.019744226709008217,0.03995763510465622,0.9474785330954476,0.28289304628684286,-0.16071978000678833,-0.20624819127899438,0.007425237230786891,0.10688750387916397,-0.09582691348362431,-0.0037562218971996394,0.014841103757145951,2.0739999560239604e-05,-7.118163734476049e-05
330,0.029305962845683098,0.018700648099184036,0.038656286895275116,0.94747883965259,0.2827810341472922,-0.1606749780966506,-0.206168891034019,0.007423643956697861,0.10681269360776348,-0.09579157624766707,-0.0037575385729552327,0.014831620303751063,2.0425637014894404e-05,-7.118245007176284e-05
331,0.028524484485387802,0.018110591918230057,0.03757978230714798,0.947480951551699,0.28267599007913596,-0.16064112003174655,-0.20608978799201524,0.007422025335066506,0.10673945775483781,-0.09575654122386829,-0.003758833403943139,0.014822248990089947,2.0125319845744777e-05,-7.118331168459992e-05
332,0.03014075569808483,0.0182220246642828,0.039251767098903656,0.9474841858364059,0.2825731459889119,-0.1606128295828596,-0.2060118928182129,0.007420400074793114,0.10666127518063963,-0.09572103129524907,-0.0037601881318747032,0.01481316057439358,1.9838712664104666e-05,-7.11842038510837e-05
333,0.028937160968780518,0.018097957596182823,0.037986140698194504,0.9474869719202775,0.28246696107521296,-0.16058111157036212,-0.20593463855406838,0.007418803783139522,0.1065781154125533,-0.09568496011547843,-0.0037615812643172018,0.014804246739873659,1.9548808143696446e-05,-7.11850226888154e-05
334,0.027742698788642883,0.018077658489346504,0.03678152710199356,0.9474895491354228,0.2823590863534787,-0.16054892379026317,-0.20585795124846737,0.007417218354718355,0.10649001908073301,-0.09564859391907692,-0.0037630353507082464,0.014795627272154896,1.926861819557843e-05,-7.118582319435906e-05
