seed,epoch,pde_mse,xi_dist_to_ls,xi_dist_to_true,gradient_norm,good_basin,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
8,0,2334579.25,1.238963517710747,1.2999077177006744,29991764.0,False,0.46079012751579285,-0.5610818862915039,0.09058814495801926,0.020094886422157288,0.06949242204427719,0.07734858989715576,-0.004806311801075935,-0.05648021772503853,-0.06498613953590393
8,100,71.68566131591797,1.2944357106549806,1.3446076999961158,55436.1171875,False,0.5069616436958313,-0.7143526673316956,0.06689193844795227,0.012302720919251442,0.018800051882863045,0.013643790036439896,0.00716888252645731,0.010891544632613659,-0.00031178275821730494
8,500,4.14768648147583,1.1922830127546191,1.2514700262744138,70.78456115722656,False,0.3112144470214844,-0.6685267686843872,0.03641461208462715,0.01179689820855856,0.010840917006134987,0.01332835853099823,0.001639898051507771,0.002540451241657138,-9.513577424513642e-06
8,1000,2.393087148666382,1.0861530413921259,1.1607422022879617,11.756552696228027,False,-0.004090052098035812,-0.5743600130081177,-0.0010249526239931583,0.011237459257245064,0.008308816701173782,0.012699169106781483,0.00010858425957849249,0.00016561185475438833,-5.3764701988257e-06
8,2000,1.4434657096862793,0.9820531209844673,1.0749637414341422,5.209752082824707,False,-0.1666700541973114,-0.33617255091667175,-0.004372700583189726,0.009719708934426308,0.006949287373572588,0.01098958682268858,-6.737194780725986e-05,-0.00010113925236510113,6.151223260530969e-06
8,3000,0.9961994886398315,0.9210722164214389,1.0259967099914482,1.9472166299819946,False,-0.16381296515464783,-0.1200946792960167,-0.0022502518258988857,0.0075104720890522,0.005379586946219206,0.00849891733378172,-3.273687252658419e-05,-4.148746666032821e-05,1.5201291716948617e-05
8,5000,0.8947485685348511,0.9037475491749892,1.0144080708156666,0.326425164937973,False,-0.1558394879102707,0.023905184119939804,-0.0004494847380556166,0.0026275927666574717,0.0018644361989572644,0.002982543548569083,-1.3638057680509519e-05,-1.1759328117477708e-05,1.5351462934631854e-05
9,0,3209.676025390625,1.0581587166056725,1.171336283286629,222825.515625,False,-0.27671194076538086,0.5235687494277954,-0.13805648684501648,-0.010320422239601612,-0.002435860224068165,-0.014705927111208439,0.01976344920694828,0.022388307377696037,0.002069629030302167
9,100,1.5417349338531494,0.9938646678905084,1.1081154090534227,8.206644058227539,False,-0.20519620180130005,0.43167898058891296,0.0051733506843447685,-0.000699906493537128,-0.00037669704761356115,-0.000502718728967011,0.00034557466278783977,0.000309393391944468,3.448136703809723e-05
9,500,0.8986903429031372,0.9007705545951915,1.0123800881608447,0.888858437538147,False,-0.14641723036766052,0.05866710841655731,0.0018280709628015757,-0.0002684684004634619,-0.00014838733477517962,-0.00019428040832281113,0.00013342408055905253,0.00011753416038118303,1.2468193745007738e-05
9,1000,0.8947293758392334,0.900513411085432,1.0111992527937137,0.1722688376903534,False,-0.14725333452224731,0.0273231640458107,0.0013808655785396695,-0.00022219272796064615,-0.0001264781749341637,-0.00016166199930012226,0.00011039117816835642,9.703756222734228e-05,1.0440002370160073e-05
9,2000,0.8945944905281067,0.90053364786329,1.0112232413306699,0.14159652590751648,False,-0.14744646847248077,0.02735515497624874,0.0013209565076977015,-0.00021270640718284994,-0.0001326679193880409,-0.00015750384773127735,0.00010548946011113003,9.231196600012481e-05,1.047540717991069e-05
9,3000,0.8944217562675476,0.9005581496858461,1.0112554131028826,0.10396166890859604,False,-0.14770279824733734,0.027482325211167336,0.00124157324898988,-0.0002000110107474029,-0.00014293195272330195,-0.00015266328409779817,9.901227167574689e-05,8.601045556133613e-05,1.0525915058678947e-05
9,5000,0.8940542340278625,0.900594487676101,1.0113076572852788,0.033790912479162216,False,-0.1482607126235962,0.02773318812251091,0.0010652280179783702,-0.00017096074589062482,-0.00018290677689947188,-0.00014762482896912843,8.51338409120217e-05,7.197484956122935e-05,1.062195315171266e-05
