epoch,data_loss,pde_loss,total_loss,coeff_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,data_grad,pde_grad,weighted_data_grad,weighted_pde_grad,grad_ratio,grad_cos,symnet_pde_grad,symnet_data_grad
480,1.190377116203308,1062.7510986328125,532.56591796875,1.025628954104853,0.43047444551478425,0.05263036862015724,-0.39342978596687317,0.2690899074077606,-0.05538824200630188,-0.10302691161632538,0.10416281223297119,-0.04382044076919556,0.09755950421094894,-0.04894343018531799,,,,,,,,
481,1.2203102111816406,1056.7447509765625,529.5927124023438,1.025611727214484,0.4304672556131738,0.052590396255254745,-0.3934309482574463,0.2690081000328064,-0.05538466200232506,-0.10302044451236725,0.1041574627161026,-0.043817538768053055,0.09755463153123856,-0.048941563814878464,,,,,,,,
482,1.2408314943313599,1059.846923828125,531.164306640625,1.0255956793604897,0.43046338545589347,0.05255967751145363,-0.3934344947338104,0.2689255177974701,-0.055381081998348236,-0.1030140146613121,0.10415210574865341,-0.04381467029452324,0.09754978120326996,-0.04893970116972923,,,,,,,,
483,1.197141408920288,999.7720947265625,501.08319091796875,1.025580498520525,0.4304594292760827,0.05252596363425255,-0.39343833923339844,0.26884663105010986,-0.05537749454379082,-0.10300758481025696,0.10414674133062363,-0.04381181299686432,0.09754496067762375,-0.0489378347992897,,,,,,,,
484,1.2128605842590332,956.1534423828125,479.2895812988281,1.0255640640554204,0.43045508144504613,0.052503589540719986,-0.39344024658203125,0.26876309514045715,-0.0553739108145237,-0.10300111770629883,0.10414139181375504,-0.043808918446302414,0.09754010289907455,-0.04893597960472107,,,,,,,,
485,1.2105419635772705,1063.2125244140625,532.8168334960938,1.0255477646981885,0.43045149788556575,0.05247458815574646,-0.39344385266304016,0.2686788737773895,-0.055370353162288666,-0.10299468040466309,0.10413607954978943,-0.04380602762103081,0.09753526002168655,-0.04893414303660393,,,,,,,,
486,1.2189702987670898,968.0661010742188,485.25201416015625,1.0255308583815224,0.4304489978811423,0.05245332047343254,-0.393447607755661,0.2685902714729309,-0.055366773158311844,-0.10298825055360794,0.10413075238466263,-0.04380316659808159,0.09753044694662094,-0.04893230274319649,,,,,,,,
487,1.2142906188964844,1040.265380859375,521.3469848632812,1.0255141542766357,0.4304461071397799,0.05243131145834923,-0.3934510052204132,0.268503338098526,-0.05536322295665741,-0.10298187285661697,0.10412546247243881,-0.04380033165216446,0.09752567112445831,-0.04893047362565994,,,,,,,,
488,1.2065565586090088,1015.7800903320312,509.0965881347656,1.025498598778973,0.43044589474593137,0.052407730370759964,-0.3934575319290161,0.2684165835380554,-0.055359676480293274,-0.1029755249619484,0.1041201800107956,-0.04379750415682793,0.09752091765403748,-0.0489286445081234,,,,,,,,
489,1.1836057901382446,1012.8248291015625,507.59600830078125,1.0254816438944474,0.4304444290456325,0.05238435044884682,-0.3934626579284668,0.26832619309425354,-0.055356159806251526,-0.10296917706727982,0.10411491990089417,-0.0437946580350399,0.09751613438129425,-0.04892681911587715,,,,,,,,
490,1.2035043239593506,979.9389038085938,491.1729431152344,1.0254644312402539,0.4304430089399838,0.052365951240062714,-0.39346712827682495,0.26823505759239197,-0.055352672934532166,-0.10296294838190079,0.10410968959331512,-0.04379189386963844,0.09751143306493759,-0.04892498999834061,,,,,,,,
491,1.1499366760253906,1012.3043212890625,507.3020935058594,1.02544671675779,0.43044147022390383,0.05234818905591965,-0.3934713900089264,0.26814180612564087,-0.055349186062812805,-0.10295666009187698,0.10410447418689728,-0.043789081275463104,0.09750670194625854,-0.048923175781965256,,,,,,,,
492,1.121147632598877,993.4130859375,497.82769775390625,1.0254294975536489,0.4304402004202146,0.05233287438750267,-0.39347562193870544,0.26805007457733154,-0.05534570291638374,-0.10295036435127258,0.10409925878047943,-0.04378625750541687,0.0975019633769989,-0.048921361565589905,,,,,,,,
493,1.192948818206787,1003.3491821289062,502.8675537109375,1.0254115800238077,0.4304377099665051,0.052317794412374496,-0.39347848296165466,0.26795756816864014,-0.05534222349524498,-0.10294407606124878,0.10409406572580338,-0.04378344118595123,0.09749720990657806,-0.048919547349214554,,,,,,,,
494,1.1571094989776611,933.1483764648438,467.7312927246094,1.0253929001151822,0.4304337175286848,0.052298653870821,-0.3934802711009979,0.26786407828330994,-0.05533875152468681,-0.10293767601251602,0.10408885776996613,-0.043780528008937836,0.09749238193035126,-0.0489177405834198,,,,,,,,
495,1.2096302509307861,968.7664794921875,485.5928649902344,1.0253753869686737,0.43043172521688433,0.05228352174162865,-0.3934836983680725,0.26777198910713196,-0.05533529818058014,-0.10293129831552505,0.10408370196819305,-0.04377760738134384,0.09748754650354385,-0.04891594499349594,,,,,,,,
496,1.2307790517807007,994.062255859375,498.26190185546875,1.025356710930831,0.430428413546895,0.0522695854306221,-0.39348551630973816,0.2676774263381958,-0.05533183738589287,-0.10292494297027588,0.10407852381467819,-0.043774720281362534,0.09748274832963943,-0.04891415312886238,,,,,,,,
497,1.1787294149398804,990.287109375,496.3222961425781,1.0253380614873655,0.43042423497639565,0.052255187183618546,-0.3934864401817322,0.2675844728946686,-0.0553283654153347,-0.1029185950756073,0.10407336056232452,-0.043771836906671524,0.09747796505689621,-0.04891236126422882,,,,,,,,
498,1.2355998754501343,1001.822265625,502.146728515625,1.0253200266439124,0.43042036951442963,0.052236028015613556,-0.3934883177280426,0.2674937844276428,-0.05532488599419594,-0.10291232913732529,0.10406817495822906,-0.04376903176307678,0.09747325628995895,-0.04891056939959526,,,,,,,,
499,1.177952527999878,944.545654296875,473.4507751464844,1.0253029988794238,0.43041826785651166,0.052220121026039124,-0.3934916853904724,0.267404168844223,-0.055321406573057175,-0.10290606319904327,0.1040629968047142,-0.04376623034477234,0.09746856242418289,-0.048908781260252,,,,,,,,
500,1.1686038970947266,965.9962768554688,484.166748046875,1.0252857094885055,0.43041659893415585,0.05220409110188484,-0.3934955298900604,0.26731276512145996,-0.05531790852546692,-0.10289981961250305,0.10405781120061874,-0.04376346990466118,0.09746391326189041,-0.048907000571489334,12.842900510837625,33148.227376375995,12.842900510837625,16574.113688187997,1290.5272974902941,-0.10257227067941738,8822.464648532708,0.0
501,1.2197797298431396,912.2235107421875,457.33154296875,1.0252682451648198,0.4304149602159965,0.052190329879522324,-0.39349913597106934,0.2672201991081238,-0.055314432829618454,-0.10289347916841507,0.10405264049768448,-0.04376060143113136,0.09745915979146957,-0.04890522360801697,,,,,,,,
502,1.1762306690216064,950.9367065429688,476.64459228515625,1.0252508942840777,0.430414427697382,0.052177950739860535,-0.39350372552871704,0.2671264410018921,-0.055310994386672974,-0.10288722068071365,0.10404752939939499,-0.04375778138637543,0.09745446592569351,-0.0489034578204155,,,,,,,,
503,1.1843875646591187,979.6697387695312,491.0192565917969,1.0252338398953207,0.430412923996817,0.052162766456604004,-0.39350762963294983,0.2670355439186096,-0.05530757084488869,-0.10288095474243164,0.1040424332022667,-0.043754931539297104,0.09744973480701447,-0.04890169948339462,,,,,,,,
504,1.1996694803237915,956.9440307617188,479.67169189453125,1.025216340004277,0.43040984778642044,0.05214517191052437,-0.3935101330280304,0.2669454514980316,-0.055304154753685,-0.10287467390298843,0.1040373370051384,-0.043752070516347885,0.09744500368833542,-0.04889993742108345,,,,,,,,
505,1.2072169780731201,972.0514526367188,487.2329406738281,1.02519812565349,0.43040516970656967,0.05212531238794327,-0.39351120591163635,0.2668548822402954,-0.055300746113061905,-0.10286831855773926,0.1040322482585907,-0.04374914616346359,0.0974401980638504,-0.04889817535877228,,,,,,,,
506,1.1772992610931396,974.4490966796875,488.40185546875,1.0251792996953437,0.43039985205154885,0.05210106447339058,-0.39351212978363037,0.26676318049430847,-0.05529734119772911,-0.10286205261945724,0.1040271744132042,-0.04374629259109497,0.09743545949459076,-0.048896417021751404,,,,,,,,
507,1.2109931707382202,948.3734130859375,475.397705078125,1.0251611794235695,0.4303957787191713,0.05207667127251625,-0.3935144245624542,0.2666723430156708,-0.05529393255710602,-0.10285582393407822,0.1040220856666565,-0.04374346509575844,0.0974307581782341,-0.04889465868473053,,,,,,,,
508,1.1990491151809692,911.4366455078125,456.9173583984375,1.0251416605372574,0.4303891051418306,0.05205606669187546,-0.39351338148117065,0.26657992601394653,-0.05529054254293442,-0.10284952074289322,0.10401703417301178,-0.04374057427048683,0.09742599725723267,-0.048892904072999954,,,,,,,,
509,1.1932260990142822,977.3612670898438,489.8738708496094,1.0251222507248738,0.43038325576573705,0.052039191126823425,-0.3935127258300781,0.2664867341518402,-0.055287159979343414,-0.1028432846069336,0.10401197522878647,-0.04373772814869881,0.09742129594087601,-0.048891156911849976,,,,,,,,
510,1.1817010641098022,948.6576538085938,475.5105285644531,1.0251023930421834,0.43037673881730865,0.052027322351932526,-0.39351069927215576,0.26639264822006226,-0.05528375133872032,-0.10283700376749039,0.10400690883398056,-0.04373485967516899,0.09741654247045517,-0.0488894023001194,,,,,,,,
511,1.1869666576385498,972.7376098632812,487.5557861328125,1.0250828005365098,0.43037110682454394,0.052009906619787216,-0.3935103416442871,0.26629838347435,-0.05528033897280693,-0.10283080488443375,0.10400183498859406,-0.043732061982154846,0.09741189330816269,-0.04888765141367912,,,,,,,,
512,1.1555759906768799,966.7333374023438,484.5222473144531,1.0250642912886603,0.43036596752540923,0.05198414996266365,-0.3935116231441498,0.26620781421661377,-0.055276911705732346,-0.1028246283531189,0.10399673879146576,-0.04372929781675339,0.097407266497612,-0.04888589680194855,,,,,,,,
513,1.2380250692367554,964.9671630859375,483.72161865234375,1.0250456253346394,0.43036115087985427,0.05195964127779007,-0.3935130834579468,0.26611602306365967,-0.05527348816394806,-0.10281845927238464,0.10399165004491806,-0.043726541101932526,0.0974026545882225,-0.04888414591550827,,,,,,,,
514,1.2331006526947021,947.9651489257812,475.2156677246094,1.0250268138311565,0.4303554590372257,0.05193512886762619,-0.39351359009742737,0.2660250961780548,-0.055270057171583176,-0.1028122827410698,0.10398654639720917,-0.04372379183769226,0.09739804267883301,-0.048882391303777695,,,,,,,,
515,1.2147955894470215,929.0778198242188,465.7536926269531,1.025006956201237,0.4303473621539776,0.05191333591938019,-0.3935111165046692,0.26593393087387085,-0.0552666150033474,-0.10280609130859375,0.10398143529891968,-0.0437210313975811,0.09739340841770172,-0.04888063669204712,,,,,,,,
516,1.2235572338104248,914.8865966796875,458.6668701171875,1.024986155953991,0.430337830644097,0.05189263075590134,-0.3935069441795349,0.2658410966396332,-0.05526318401098251,-0.10279984027147293,0.10397633910179138,-0.04371820390224457,0.09738872200250626,-0.048878882080316544,,,,,,,,
517,1.1693233251571655,916.2052001953125,459.27191162109375,1.0249658783929547,0.4303288239939977,0.051868923008441925,-0.39350372552871704,0.2657495439052582,-0.05525977164506912,-0.1027936041355133,0.10397127270698547,-0.04371538385748863,0.09738404303789139,-0.04887714236974716,,,,,,,,
518,1.1846535205841064,919.773681640625,461.0715026855469,1.0249449841712328,0.4303181788663622,0.05183956399559975,-0.3934994339942932,0.26565852761268616,-0.05525637045502663,-0.10278744250535965,0.10396622121334076,-0.043712615966796875,0.0973794162273407,-0.04887540265917778,,,,,,,,
519,1.1729979515075684,884.7410278320312,443.54351806640625,1.0249248720293234,0.43030949698924964,0.05181948468089104,-0.3934960663318634,0.2655673027038574,-0.05525296553969383,-0.102781280875206,0.10396116226911545,-0.04370984062552452,0.0973747968673706,-0.0488736666738987,,,,,,,,
520,1.1522340774536133,889.7937622070312,446.0491027832031,1.024905364338121,0.43030259405081284,0.051800232380628586,-0.39349448680877686,0.2654757499694824,-0.05524959787726402,-0.1027752012014389,0.10395615547895432,-0.04370712488889694,0.09737025946378708,-0.04887194186449051,,,,,,,,
521,1.1698533296585083,935.033203125,468.68646240234375,1.0248867133002133,0.43029767725846507,0.05178363621234894,-0.39349472522735596,0.2653842866420746,-0.0552462562918663,-0.10276912897825241,0.10395117849111557,-0.04370439425110817,0.09736569225788116,-0.04887022450566292,,,,,,,,
522,1.1809070110321045,892.0283203125,447.195068359375,1.0248681471774888,0.4302935768965776,0.051768433302640915,-0.39349567890167236,0.26529163122177124,-0.05524288862943649,-0.10276303440332413,0.10394618660211563,-0.0437016561627388,0.09736113250255585,-0.04886850714683533,,,,,,,,
523,1.1874022483825684,952.5469970703125,477.4609069824219,1.0248496645432668,0.4302899881517032,0.05175148323178291,-0.39349737763404846,0.26519885659217834,-0.05523952841758728,-0.10275706648826599,0.10394119471311569,-0.043699026107788086,0.09735669195652008,-0.04886679723858833,,,,,,,,
524,1.16830313205719,882.2227783203125,442.2796936035156,1.0248299957026854,0.4302848962826935,0.051730409264564514,-0.3934980034828186,0.26510339975357056,-0.05523616820573807,-0.10275100916624069,0.10393620282411575,-0.0436963215470314,0.09735216945409775,-0.04886507987976074,,,,,,,,
525,1.1849324703216553,927.1673583984375,464.76861572265625,1.0248111742177686,0.43028231102281445,0.051714517176151276,-0.3935006558895111,0.2650073766708374,-0.05523281171917915,-0.10274504125118256,0.10393122583627701,-0.04369368776679039,0.09734772145748138,-0.04886337369680405,,,,,,,,
526,1.1829907894134521,837.2720947265625,419.81903076171875,1.0247917310424224,0.43027918415374916,0.05170396715402603,-0.39350199699401855,0.2649098038673401,-0.05522945523262024,-0.1027391105890274,0.10392625629901886,-0.04369108006358147,0.0973433181643486,-0.04886167123913765,,,,,,,,
527,1.1449192762374878,876.1304321289062,439.21014404296875,1.0247735969045824,0.4302770692926876,0.0516863577067852,-0.393505334854126,0.26481619477272034,-0.05522613227367401,-0.10273326188325882,0.1039213165640831,-0.04368853196501732,0.09733898192644119,-0.04885997623205185,,,,,,,,
528,1.1893906593322754,879.25390625,440.81634521484375,1.024755346126973,0.4302738998233056,0.051664382219314575,-0.39350807666778564,0.26472413539886475,-0.05522281304001808,-0.10272747278213501,0.10391639173030853,-0.04368600994348526,0.09733467549085617,-0.04885828495025635,,,,,,,,
529,1.218010425567627,877.4765014648438,439.9562683105469,1.0247368578541645,0.4302685218626894,0.05163799598813057,-0.3935089707374573,0.2646348774433136,-0.05521951988339424,-0.10272166877985,0.10391149669885635,-0.04368346929550171,0.09733036905527115,-0.04885660111904144,,,,,,,,
530,1.180954098701477,877.9832153320312,440.1725769042969,1.024716817593697,0.43026162619728286,0.05161591246724129,-0.39350762963294983,0.2645418643951416,-0.0552162230014801,-0.10271589457988739,0.10390660911798477,-0.04368094727396965,0.09732608497142792,-0.04885492101311684,,,,,,,,
531,1.2125699520111084,924.3128662109375,463.3689880371094,1.0246968393663973,0.43025571387645445,0.05159233510494232,-0.39350757002830505,0.2644471824169159,-0.05521293729543686,-0.10271007567644119,0.10390172898769379,-0.043678395450115204,0.09732174873352051,-0.04885324835777283,,,,,,,,
532,1.178065299987793,855.5845947265625,428.9703674316406,1.024677556218511,0.43025029980229723,0.05156874656677246,-0.39350807666778564,0.26435422897338867,-0.055209655314683914,-0.10270418226718903,0.1038968563079834,-0.04367577284574509,0.09731735289096832,-0.04885156452655792,,,,,,,,
533,1.2048944234848022,972.4775390625,487.44366455078125,1.0246585764104879,0.4302445442598189,0.05154326185584068,-0.3935084342956543,0.2642633616924286,-0.05520637705922127,-0.10269835591316223,0.10389198362827301,-0.04367319494485855,0.09731301665306091,-0.04884989932179451,,,,,,,,
534,1.1957077980041504,927.884033203125,465.1377258300781,1.0246401543820365,0.4302410119216332,0.05151959881186485,-0.39351099729537964,0.26417088508605957,-0.05520306155085564,-0.10269252955913544,0.10388705879449844,-0.043670654296875,0.0973086953163147,-0.04884820431470871,,,,,,,,
535,1.1878561973571777,887.0504150390625,444.71307373046875,1.0246206707255043,0.4302345331511463,0.05149422213435173,-0.3935105800628662,0.2640789747238159,-0.05519973114132881,-0.10268666595220566,0.10388211905956268,-0.04366808012127876,0.0973043367266655,-0.04884651303291321,,,,,,,,
536,1.1674221754074097,837.165771484375,419.75030517578125,1.0246009354525087,0.43022651073048107,0.05146735906600952,-0.3935086727142334,0.2639886140823364,-0.05519639328122139,-0.10268077999353409,0.10387717187404633,-0.043665505945682526,0.0972999706864357,-0.048844821751117706,,,,,,,,
537,1.2349848747253418,811.1102294921875,406.79010009765625,1.0245800606814286,0.4302158494828248,0.05143757909536362,-0.39350423216819763,0.26389825344085693,-0.055193088948726654,-0.1026749387383461,0.10387227684259415,-0.04366293549537659,0.09729563444852829,-0.0488431416451931,,,,,,,,
538,1.1523287296295166,867.9588012695312,435.1317443847656,1.024558912082942,0.43020412527622437,0.0514090359210968,-0.3934984505176544,0.2638086676597595,-0.05518980324268341,-0.1026691198348999,0.10386740416288376,-0.04366037994623184,0.09729131311178207,-0.04884147271513939,,,,,,,,
539,1.1937819719314575,827.809326171875,415.09844970703125,1.024537548542246,0.4301921946356172,0.051382169127464294,-0.3934922218322754,0.26371845602989197,-0.055186543613672256,-0.10266328603029251,0.10386256128549576,-0.04365778714418411,0.09728696197271347,-0.04883980751037598,,,,,,,,
540,1.1912322044372559,851.1655883789062,426.7740173339844,1.0245165950293056,0.4301794762573557,0.051355645060539246,-0.39348509907722473,0.263631135225296,-0.0551832877099514,-0.10265740007162094,0.10385774075984955,-0.043655138462781906,0.09728255122900009,-0.04883814975619316,,,,,,,,
541,1.16664457321167,837.3453979492188,419.83935546875,1.0244960871735649,0.4301682847641816,0.051323868334293365,-0.3934803009033203,0.26354309916496277,-0.05518006160855293,-0.10265155136585236,0.10385294258594513,-0.04365251585841179,0.09727819263935089,-0.04883651062846184,,,,,,,,
542,1.1454347372055054,864.246337890625,433.26861572265625,1.0244764730939588,0.4301587414937626,0.0512973926961422,-0.3934766352176666,0.26345568895339966,-0.05517684668302536,-0.10264565050601959,0.1038481593132019,-0.043649833649396896,0.09727374464273453,-0.04883486405014992,,,,,,,,
543,1.1524369716644287,823.1365356445312,412.720703125,1.0244583404104777,0.43015228106464987,0.0512751042842865,-0.3934757709503174,0.2633691728115082,-0.055173635482788086,-0.10263978689908981,0.10384338349103928,-0.04364718496799469,0.09726935625076294,-0.048833221197128296,,,,,,,,
544,1.1945099830627441,824.6427612304688,413.5158996582031,1.0244405822175302,0.4301466022475056,0.051249850541353226,-0.39347612857818604,0.26328301429748535,-0.0551704540848732,-0.10263397544622421,0.10383865982294083,-0.043644536286592484,0.09726496040821075,-0.04883158951997757,,,,,,,,
545,1.1969716548919678,903.228759765625,452.81134033203125,1.0244224702712101,0.4301400681719928,0.05122421309351921,-0.39347559213638306,0.26319676637649536,-0.05516728758811951,-0.10262814164161682,0.10383394360542297,-0.04364188015460968,0.09726057946681976,-0.04882996156811714,,,,,,,,
546,1.1980801820755005,818.5548706054688,410.47552490234375,1.0244051347805827,0.43013603515010246,0.05119991675019264,-0.3934776186943054,0.2631094455718994,-0.05516408383846283,-0.10262233763933182,0.10382918268442154,-0.04363926872611046,0.09725622832775116,-0.048828329890966415,,,,,,,,
547,1.195999026298523,843.7452392578125,423.068603515625,1.0243881057336033,0.43013235731596944,0.051174603402614594,-0.3934801518917084,0.26302284002304077,-0.05516088753938675,-0.1026165559887886,0.1038244441151619,-0.04363667219877243,0.09725189208984375,-0.04882669821381569,,,,,,,,
548,1.216630220413208,848.6654052734375,425.5493469238281,1.024370669294051,0.43012779724205075,0.051149215549230576,-0.3934817314147949,0.26293596625328064,-0.05515767261385918,-0.1026107519865036,0.10381969064474106,-0.043634071946144104,0.09724757075309753,-0.04882507026195526,,,,,,,,
549,1.175005555152893,835.2055053710938,418.77777099609375,1.0243531519899345,0.4301229734573339,0.05111929029226303,-0.39348357915878296,0.2628496289253235,-0.0551544614136219,-0.10260506719350815,0.10381492227315903,-0.04363156855106354,0.09724334627389908,-0.04882344231009483,,,,,,,,
550,1.1635218858718872,843.2894897460938,422.8082580566406,1.0243359087460435,0.4301195269913158,0.05109303072094917,-0.3934864401817322,0.2627619504928589,-0.055151257663965225,-0.1025993749499321,0.10381018370389938,-0.04362906888127327,0.09723913669586182,-0.048821821808815,,,,,,,,
551,1.1837279796600342,845.8621826171875,424.11480712890625,1.0243184907801244,0.43011601610446604,0.051068153232336044,-0.3934890329837799,0.2626740038394928,-0.05514804273843765,-0.1025937870144844,0.10380542278289795,-0.043626636266708374,0.09723499417304993,-0.04882020130753517,,,,,,,,
552,1.1559033393859863,857.5361938476562,429.92401123046875,1.0242999279054346,0.43011198126370387,0.05104449763894081,-0.39349088072776794,0.26258209347724915,-0.055144842714071274,-0.10258819162845612,0.1038006842136383,-0.04362420365214348,0.09723086655139923,-0.04881858453154564,,,,,,,,
553,1.1758599281311035,802.1487426757812,402.250244140625,1.0242809928406704,0.43010554068015505,0.0510190911591053,-0.3934903144836426,0.26249295473098755,-0.055141642689704895,-0.10258262604475021,0.10379595309495926,-0.04362180083990097,0.09722676128149033,-0.04881696030497551,,,,,,,,
554,1.1837502717971802,847.5699462890625,424.9687194824219,1.0242634299714743,0.43010162409852704,0.050985027104616165,-0.3934936225414276,0.2624051868915558,-0.055138468742370605,-0.1025770828127861,0.10379122942686081,-0.04361939802765846,0.09722264856100082,-0.04881534352898598,,,,,,,,
555,1.2058696746826172,798.8552856445312,400.6335144042969,1.0242472956245758,0.4301008247216656,0.05095100402832031,-0.39350032806396484,0.26231786608695984,-0.05513531714677811,-0.1025715321302414,0.10378653556108475,-0.04361696168780327,0.09721851348876953,-0.048813723027706146,,,,,,,,
556,1.1903597116470337,851.9552001953125,427.16796875,1.0242313810549426,0.4301003226764323,0.05091671645641327,-0.39350736141204834,0.26223108172416687,-0.055132173001766205,-0.10256602615118027,0.10378187149763107,-0.04361456632614136,0.09721443057060242,-0.04881211742758751,,,,,,,,
557,1.194201111793518,821.087890625,411.7381591796875,1.02421459696643,0.43010009431592455,0.05089395493268967,-0.3935132324695587,0.26213982701301575,-0.055129002779722214,-0.10256044566631317,0.10377718508243561,-0.04361211881041527,0.09721028059720993,-0.048810508102178574,,,,,,,,
558,1.1258924007415771,819.1104125976562,410.68109130859375,1.0241978722651741,0.4300986276080004,0.05086987093091011,-0.3935179114341736,0.2620510458946228,-0.05512583255767822,-0.10255488008260727,0.10377247631549835,-0.04360969737172127,0.09720617532730103,-0.04880889877676964,,,,,,,,
559,1.187100887298584,876.73095703125,439.5525817871094,1.0241811661843732,0.43009717925808494,0.05084747448563576,-0.3935224115848541,0.26196208596229553,-0.05512264743447304,-0.10254926234483719,0.1037677675485611,-0.043607231229543686,0.09720201045274734,-0.0488072969019413,,,,,,,,
560,1.1959381103515625,840.239013671875,421.3154296875,1.0241640021888303,0.43009505964094197,0.05082320421934128,-0.39352643489837646,0.2618723213672638,-0.055119436234235764,-0.10254363715648651,0.10376300662755966,-0.043604783713817596,0.09719785302877426,-0.04880567267537117,,,,,,,,
561,1.1613253355026245,810.0492553710938,406.1859436035156,1.024146337329387,0.4300926601897292,0.05080237239599228,-0.3935296833515167,0.26178106665611267,-0.05511621758341789,-0.10253805667161942,0.10375826060771942,-0.04360238090157509,0.09719375520944595,-0.04880405589938164,,,,,,,,
562,1.1868261098861694,831.34423828125,416.85894775390625,1.0241289753246496,0.4300909906648472,0.05078272521495819,-0.3935335576534271,0.2616899013519287,-0.05511302128434181,-0.1025325134396553,0.10375354439020157,-0.043599989265203476,0.09718967229127884,-0.0488024540245533,,,,,,,,
563,1.2148902416229248,775.1533813476562,388.7915954589844,1.0241108808852686,0.4300867715497223,0.050760433077812195,-0.39353498816490173,0.261600136756897,-0.05510983243584633,-0.10252697020769119,0.10374882817268372,-0.043597593903541565,0.09718558192253113,-0.048800840973854065,,,,,,,,
564,1.155524492263794,797.696044921875,400.0035400390625,1.0240920983634025,0.4300816107832403,0.05074713006615639,-0.39353421330451965,0.2615092098712921,-0.05510663986206055,-0.10252145677804947,0.10374411940574646,-0.04359522461891174,0.0971815288066864,-0.04879924654960632,,,,,,,,
565,1.182088017463684,790.9962158203125,396.6802062988281,1.0240725443398377,0.43007487645616743,0.05073288455605507,-0.39353182911872864,0.26141783595085144,-0.05510348454117775,-0.10251595824956894,0.10373944789171219,-0.04359284043312073,0.09717746824026108,-0.048797644674777985,,,,,,,,
566,1.1702322959899902,804.7236938476562,403.5320739746094,1.0240523245604163,0.43006667782729485,0.050713177770376205,-0.393528550863266,0.2613260746002197,-0.055100347846746445,-0.10251042246818542,0.10373479872941971,-0.04359041526913643,0.09717337042093277,-0.04879606142640114,,,,,,,,
567,1.1924188137054443,766.6242065429688,384.5045166015625,1.0240334640451836,0.43006008005160373,0.050694845616817474,-0.3935268521308899,0.26123708486557007,-0.05509718880057335,-0.10250485688447952,0.10373014211654663,-0.043587975203990936,0.09716926515102386,-0.04879448190331459,,,,,,,,
568,1.2121174335479736,798.7713623046875,400.5978088378906,1.024014676087916,0.4300541110134963,0.050681669265031815,-0.3935251832008362,0.2611471116542816,-0.05509404465556145,-0.10249925404787064,0.10372549295425415,-0.043585509061813354,0.09716512262821198,-0.04879290610551834,,,,,,,,
569,1.1672041416168213,764.218505859375,383.2764587402344,1.0239953122230863,0.4300457207641701,0.05066068470478058,-0.39352184534072876,0.2610592842102051,-0.05509088933467865,-0.10249373316764832,0.10372085869312286,-0.04358310624957085,0.09716105461120605,-0.04879133030772209,,,,,,,,
570,1.1550676822662354,824.6121826171875,413.4611511230469,1.0239765814503543,0.4300379367526002,0.05063723772764206,-0.39351949095726013,0.2609730064868927,-0.055087730288505554,-0.1024882048368454,0.10371620953083038,-0.04358069226145744,0.09715698659420013,-0.04878975823521614,,,,,,,,
571,1.2084711790084839,773.9906005859375,388.2037658691406,1.0239601549740507,0.4300344311637683,0.05061481520533562,-0.3935216963291168,0.26088860630989075,-0.05508456751704216,-0.10248260945081711,0.1037115603685379,-0.043578241020441055,0.09715286642313004,-0.04878818616271019,,,,,,,,
572,1.177849292755127,784.8643188476562,393.6100158691406,1.0239429043857324,0.4300285702388138,0.0505887046456337,-0.39352181553840637,0.2608047127723694,-0.055081408470869064,-0.10247696936130524,0.10370691120624542,-0.04357574135065079,0.09714870154857635,-0.048786621540784836,,,,,,,,
573,1.1669402122497559,784.2240600585938,393.2789611816406,1.0239250967486944,0.4300213936684657,0.05055706948041916,-0.39352118968963623,0.2607209384441376,-0.05507828667759895,-0.10247137397527695,0.10370229929685593,-0.043573249131441116,0.09714453667402267,-0.04878505319356918,,,,,,,,
574,1.1535805463790894,764.656494140625,383.4818420410156,1.023908045990146,0.43001447257158576,0.05051664635539055,-0.3935219645500183,0.26063981652259827,-0.05507517606019974,-0.10246575623750687,0.10369770973920822,-0.043570730835199356,0.0971403643488884,-0.048783496022224426,,,,,,,,
575,1.2038872241973877,765.239501953125,383.8236389160156,1.0238906419666773,0.4300083893401137,0.0504794605076313,-0.3935232162475586,0.26055583357810974,-0.055072080343961716,-0.10246018320322037,0.10369313508272171,-0.04356825351715088,0.0971362292766571,-0.04878193512558937,,,,,,,,
576,1.1915854215621948,788.2863159179688,395.3347473144531,1.023873068753206,0.43000036515930723,0.05043494328856468,-0.39352327585220337,0.26047471165657043,-0.0550689771771431,-0.10245464742183685,0.1036885529756546,-0.043565794825553894,0.0971321240067482,-0.04878038167953491,,,,,,,,
577,1.1696171760559082,784.8807373046875,393.6099853515625,1.023855425165856,0.4299931449516427,0.050393518060445786,-0.39352381229400635,0.2603917419910431,-0.055065881460905075,-0.10244908928871155,0.10368399322032928,-0.043563321232795715,0.0971279963850975,-0.04877883568406105,,,,,,,,
578,1.1767630577087402,790.4884033203125,396.42095947265625,1.02383630885739,0.42998293665470244,0.05035056546330452,-0.3935212790966034,0.26030778884887695,-0.05506278946995735,-0.10244352370500565,0.10367943346500397,-0.043560825288295746,0.09712386131286621,-0.04877728596329689,,,,,,,,
