epoch,pde_mse,coeff_u,coeff_u_x,coeff_u_xx,coeff_u^2,coeff_u*u_x,coeff_u*u_xx,coeff_u_x^2,coeff_u_x*u_xx,coeff_u_xx^2
238,0.0908704474568367,-0.021729441359639168,0.1488843709230423,0.5095479488372803,-0.01232975535094738,-1.8307393789291382,-0.17213031649589539,0.010248176753520966,-0.07076998800039291,-0.006725113373249769
239,0.09085848927497864,-0.021667204797267914,0.14819297194480896,0.5100604891777039,-0.01226327195763588,-1.8321434259414673,-0.17084653675556183,0.010175907984375954,-0.0708003118634224,-0.006671275943517685
240,0.09084572643041611,-0.02161042019724846,0.14748945832252502,0.5104653239250183,-0.012112029828131199,-1.8332773447036743,-0.16970323026180267,0.010099449194967747,-0.0708012506365776,-0.006621458567678928
241,0.09083165228366852,-0.021557368338108063,0.14677460491657257,0.5107706785202026,-0.011892005801200867,-1.8341553211212158,-0.16869980096817017,0.010018219240009785,-0.070773646235466,-0.0065756491385400295
242,0.09081614017486572,-0.02150762267410755,0.14604917168617249,0.5109876990318298,-0.011695396155118942,-1.8347898721694946,-0.16783471405506134,0.009932996705174446,-0.07072427868843079,-0.006534234154969454
243,0.0907992422580719,-0.02146206609904766,0.14531391859054565,0.5111294388771057,-0.011598879471421242,-1.83519446849823,-0.1671033501625061,0.009846052154898643,-0.0706636980175972,-0.00649782782420516
244,0.09078101068735123,-0.02142264135181904,0.14456965029239655,0.5112087726593018,-0.011593746952712536,-1.8353835344314575,-0.16649681329727173,0.009760735556483269,-0.07060319185256958,-0.0064670671708881855
245,0.09076149016618729,-0.02139168791472912,0.14381732046604156,0.5112370252609253,-0.011600315570831299,-1.8353749513626099,-0.16600339114665985,0.00968036986887455,-0.07055224478244781,-0.006442400626838207
246,0.09074073284864426,-0.021371062844991684,0.14305807650089264,0.5112226605415344,-0.011546331457793713,-1.835191011428833,-0.1656118631362915,0.009606917388737202,-0.07051670551300049,-0.006423932500183582
247,0.09071891754865646,-0.02136153168976307,0.1422933042049408,0.5111708045005798,-0.011431584134697914,-1.8348554372787476,-0.1653139591217041,0.009540179744362831,-0.07049805670976639,-0.006411359179764986
248,0.09069643169641495,-0.02136273682117462,0.14152458310127258,0.5110834240913391,-0.011320589110255241,-1.8343968391418457,-0.16510426998138428,0.009478025138378143,-0.0704936757683754,-0.006404004525393248
249,0.09067365527153015,-0.021373651921749115,0.1407535970211029,0.5109602808952332,-0.01127621065825224,-1.833843469619751,-0.1649777889251709,0.009417415596544743,-0.07049787789583206,-0.00640093581750989
250,0.09065092355012894,-0.021393150091171265,0.13998199999332428,0.5108000636100769,-0.011301129125058651,-1.833225131034851,-0.16492775082588196,0.009355595335364342,-0.07050377875566483,-0.006401137914508581
251,0.09062843769788742,-0.021420281380414963,0.13921132683753967,0.5106019377708435,-0.011340489611029625,-1.8325697183609009,-0.1649450957775116,0.00929077435284853,-0.07050520926713943,-0.006403678562492132
252,0.09060628712177277,-0.02145426534116268,0.1384429633617401,0.5103664398193359,-0.01133766956627369,-1.8319013118743896,-0.1650199592113495,0.009222198277711868,-0.07049848139286041,-0.00640783691778779
253,0.09058459848165512,-0.021494362503290176,0.1376781165599823,0.5100962519645691,-0.011286421678960323,-1.8312392234802246,-0.16514313220977783,0.009149882011115551,-0.07048337161540985,-0.006413168739527464
254,0.09056355059146881,-0.021539879962801933,0.13691778481006622,0.5097959637641907,-0.011231127195060253,-1.8305989503860474,-0.1653062105178833,0.00907442532479763,-0.07046298682689667,-0.006419504527002573
255,0.0905432477593422,-0.02159026451408863,0.13616283237934113,0.5094717144966125,-0.011219596490263939,-1.8299907445907593,-0.16550052165985107,0.008996956050395966,-0.07044278085231781,-0.006426884327083826
256,0.09052375704050064,-0.02164512686431408,0.1354139745235443,0.50913006067276,-0.011256832629442215,-1.8294239044189453,-0.16571606695652008,0.0089190024882555,-0.0704290121793747,-0.0064354524947702885
257,0.09050508588552475,-0.02170403115451336,0.1346718668937683,0.5087771415710449,-0.01130305789411068,-1.8289040327072144,-0.16594207286834717,0.008842159062623978,-0.07042711973190308,-0.00644533010199666
258,0.09048715978860855,-0.02176613360643387,0.13393710553646088,0.5084176659584045,-0.011313880793750286,-1.8284379243850708,-0.16616879403591156,0.008767561055719852,-0.07044058293104172,-0.006456509232521057
259,0.09046990424394608,-0.02182992920279503,0.13321025669574738,0.5080546736717224,-0.011281403712928295,-1.8280309438705444,-0.16638906300067902,0.008695517666637897,-0.07047031074762344,-0.006468789651989937
260,0.09045330435037613,-0.021893315017223358,0.1324918568134308,0.5076894760131836,-0.011237427592277527,-1.8276880979537964,-0.16659843921661377,0.008625518530607224,-0.07051464915275574,-0.006481778342276812
261,0.09043733030557632,-0.021953942254185677,0.1317824125289917,0.5073220729827881,-0.011219347827136517,-1.827415108680725,-0.16679398715496063,0.008556576445698738,-0.07056989520788193,-0.006494943518191576
262,0.09042193740606308,-0.02200966328382492,0.13108234107494354,0.5069517493247986,-0.01123412512242794,-1.8272154331207275,-0.16697269678115845,0.008487669751048088,-0.07063134759664536,-0.006507705897092819
263,0.09040705114603043,-0.02205880917608738,0.1303919553756714,0.5065779089927673,-0.01125447079539299,-1.8270918130874634,-0.16713100671768188,0.00841799471527338,-0.07069442421197891,-0.00651953462511301
264,0.09039262682199478,-0.022100262343883514,0.12971144914627075,0.5062006711959839,-0.011247877031564713,-1.8270443677902222,-0.16726547479629517,0.008347013965249062,-0.07075578719377518,-0.006530031096190214
265,0.09037859737873077,-0.02213343232870102,0.1290409117937088,0.5058212876319885,-0.011207918636500835,-1.8270701169967651,-0.16737346351146698,0.00827444065362215,-0.07081396877765656,-0.0065389713272452354
266,0.09036491066217422,-0.02215823531150818,0.12838028371334076,0.5054421424865723,-0.01115784328430891,-1.8271644115447998,-0.16745337843894958,0.008200328797101974,-0.07086943089962006,-0.006546312943100929
267,0.09035157412290573,-0.022175123915076256,0.1277294009923935,0.5050665140151978,-0.011125416494905949,-1.8273199796676636,-0.16750390827655792,0.008125211112201214,-0.07092404365539551,-0.006552158389240503
268,0.0903385654091835,-0.022185057401657104,0.12708798050880432,0.5046980381011963,-0.011115653440356255,-1.827528953552246,-0.1675233244895935,0.008050106465816498,-0.07098031044006348,-0.006556694861501455
269,0.09032586961984634,-0.022189311683177948,0.12645570933818817,0.5043399930000305,-0.01110800914466381,-1.8277827501296997,-0.1675097495317459,0.007976263761520386,-0.07104044407606125,-0.006560118403285742
270,0.09031347930431366,-0.022189179435372353,0.12583225965499878,0.5039950013160706,-0.011078331619501114,-1.8280739784240723,-0.16746190190315247,0.007904722355306149,-0.07110573351383209,-0.006562571041285992
271,0.09030136466026306,-0.022185727953910828,0.12521730363368988,0.5036647319793701,-0.011022528633475304,-1.8283953666687012,-0.16738006472587585,0.007835921831429005,-0.07117621600627899,-0.006564098875969648
272,0.09028951823711395,-0.02217971906065941,0.12461058050394058,0.5033497214317322,-0.010958855040371418,-1.8287405967712402,-0.16726605594158173,0.007769604679197073,-0.07125061750411987,-0.006564644630998373
273,0.09027794748544693,-0.02217170223593712,0.12401183694601059,0.5030497312545776,-0.010908503085374832,-1.829105019569397,-0.1671224981546402,0.007705057039856911,-0.0713266059756279,-0.006564077455550432
274,0.09026666730642319,-0.0221621822565794,0.1234208419919014,0.5027640461921692,-0.010875142179429531,-1.8294836282730103,-0.16695187985897064,0.007641460746526718,-0.07140131294727325,-0.006562237627804279
275,0.09025567770004272,-0.02215169370174408,0.12283734977245331,0.5024917721748352,-0.01084334496408701,-1.8298722505569458,-0.16675631701946259,0.007578182965517044,-0.07147197425365448,-0.006558992434293032
276,0.09024494141340256,-0.022140787914395332,0.12226108461618423,0.5022323727607727,-0.010795818641781807,-1.8302668333053589,-0.16653792560100555,0.007514884229749441,-0.07153653353452682,-0.0065542771480977535
277,0.09023448079824448,-0.022129984572529793,0.1216917335987091,0.5019859075546265,-0.010730882175266743,-1.8306630849838257,-0.16629913449287415,0.007451483979821205,-0.07159405201673508,-0.006548122502863407
278,0.0902242586016655,-0.02211976982653141,0.12112896144390106,0.5017529129981995,-0.010663039050996304,-1.8310562372207642,-0.16604270040988922,0.0073881493881344795,-0.07164474576711655,-0.006540657952427864
279,0.090214304625988,-0.02211061865091324,0.12057242542505264,0.5015344619750977,-0.01060754619538784,-1.8314409255981445,-0.1657712161540985,0.007325260899960995,-0.07168976217508316,-0.006532088853418827
280,0.09020458906888962,-0.022102996706962585,0.12002179026603699,0.5013316869735718,-0.010565505363047123,-1.831813097000122,-0.16548672318458557,0.007263355888426304,-0.07173069566488266,-0.00652266014367342
281,0.09019511193037033,-0.022097283974289894,0.11947673559188843,0.5011455416679382,-0.01052425242960453,-1.8321692943572998,-0.16519087553024292,0.007202957756817341,-0.0717691108584404,-0.006512617692351341
282,0.09018587321043015,-0.022093640640378,0.11893699318170547,0.5009766817092896,-0.010471228510141373,-1.8325058221817017,-0.16488535702228546,0.0071443733759224415,-0.07180612534284592,-0.006502161733806133
283,0.09017685800790787,-0.02209191396832466,0.11840234696865082,0.500825047492981,-0.010406526736915112,-1.8328214883804321,-0.16457250714302063,0.007087592966854572,-0.07184217870235443,-0.006491430569440126
284,0.0901680439710617,-0.02209167368710041,0.11787263303995132,0.5006899833679199,-0.010341822169721127,-1.8331154584884644,-0.16425518691539764,0.007032332476228476,-0.07187696546316147,-0.006480492185801268
285,0.09015943109989166,-0.02209233120083809,0.11734770983457565,0.5005704164505005,-0.010287869721651077,-1.8333882093429565,-0.1639363169670105,0.00697818398475647,-0.0719095915555954,-0.0064693633466959
286,0.09015102684497833,-0.02209327556192875,0.11682748049497604,0.500464916229248,-0.010244122706353664,-1.8336410522460938,-0.16361838579177856,0.006924769375473261,-0.07193887233734131,-0.0064580319449305534
287,0.09014281630516052,-0.022093970328569412,0.11631185561418533,0.5003721714019775,-0.01020059548318386,-1.8338751792907715,-0.16330339014530182,0.006871802266687155,-0.07196373492479324,-0.006446490995585918
288,0.09013479948043823,-0.022093968465924263,0.11580075323581696,0.5002909898757935,-0.010148960165679455,-1.834092378616333,-0.16299313306808472,0.006819074507802725,-0.07198353111743927,-0.006434762850403786
289,0.09012694656848907,-0.02209293469786644,0.11529411375522614,0.5002205967903137,-0.010090925730764866,-1.834294080734253,-0.16268926858901978,0.006766437087208033,-0.07199826836585999,-0.006422910839319229
290,0.09011928737163544,-0.022090665996074677,0.1147918626666069,0.5001605153083801,-0.010035735554993153,-1.8344817161560059,-0.16239339113235474,0.006713829003274441,-0.0720086321234703,-0.006411038804799318
291,0.09011179208755493,-0.022087115794420242,0.11429394036531448,0.5001106262207031,-0.009990165941417217,-1.83465576171875,-0.1621066778898239,0.006661337800323963,-0.07201571762561798,-0.006399278528988361
292,0.09010445326566696,-0.022082386538386345,0.1138002872467041,0.5000708699226379,-0.009951891377568245,-1.8348181247711182,-0.16182972490787506,0.00660918653011322,-0.07202082127332687,-0.006387769710272551
293,0.09009729325771332,-0.02207665890455246,0.11331085115671158,0.500041127204895,-0.009912586770951748,-1.8349690437316895,-0.16156277060508728,0.0065576485358178616,-0.0720251202583313,-0.006376637611538172
294,0.09009027481079102,-0.02207009494304657,0.11282560229301453,0.5000211000442505,-0.009866970591247082,-1.8351107835769653,-0.16130606830120087,0.0065069179981946945,-0.07202944904565811,-0.006365970242768526
295,0.09008342772722244,-0.02206278219819069,0.11234454810619354,0.5000101327896118,-0.009817851707339287,-1.8352453708648682,-0.1610601544380188,0.006457012612372637,-0.07203420251607895,-0.0063558099791407585
296,0.09007672220468521,-0.02205474115908146,0.11186770349740982,0.5000073909759521,-0.009772509336471558,-1.8353745937347412,-0.16082558035850525,0.006407774053514004,-0.07203932106494904,-0.006346153561025858
297,0.09007016569375992,-0.022045975551009178,0.11139510571956635,0.5000118017196655,-0.00973486714065075,-1.8355008363723755,-0.16060274839401245,0.00635895412415266,-0.07204442471265793,-0.006336967460811138
298,0.09006375819444656,-0.022036509588360786,0.1109268069267273,0.5000222325325012,-0.009701856411993504,-1.835626482963562,-0.16039174795150757,0.0063103013671934605,-0.07204894721508026,-0.006328200455754995
299,0.09005749225616455,-0.022026408463716507,0.11046285182237625,0.5000376105308533,-0.009667147882282734,-1.835753321647644,-0.1601923555135727,0.006261610891669989,-0.07205243408679962,-0.006319806445389986
300,0.09005136042833328,-0.022015752270817757,0.1100032776594162,0.5000571608543396,-0.009628016501665115,-1.8358832597732544,-0.16000424325466156,0.006212759763002396,-0.0720546692609787,-0.006311751902103424
301,0.09004536271095276,-0.022004637867212296,0.10954810678958893,0.5000802874565125,-0.00958776194602251,-1.8360174894332886,-0.1598270982503891,0.006163718644529581,-0.07205577939748764,-0.0063040233217179775
302,0.09003949910402298,-0.021993186324834824,0.10909735411405563,0.500106692314148,-0.0095517011359334,-1.8361563682556152,-0.1596604585647583,0.006114555988460779,-0.07205615937709808,-0.00629663048312068
303,0.09003375470638275,-0.02198154479265213,0.10865101963281631,0.5001361966133118,-0.00952140986919403,-1.8363007307052612,-0.15950362384319305,0.00606544129550457,-0.07205644249916077,-0.006289593875408173
304,0.09002815186977386,-0.02196986973285675,0.10820909589529037,0.5001687407493591,-0.009493333287537098,-1.8364503383636475,-0.15935562551021576,0.006016585044562817,-0.07205724716186523,-0.0062829372473061085
305,0.09002266079187393,-0.02195827104151249,0.10777158290147781,0.5002042055130005,-0.009462847374379635,-1.8366055488586426,-0.15921542048454285,0.005968151614069939,-0.07205909490585327,-0.006276671774685383
306,0.09001728892326355,-0.021946780383586884,0.10733848065137863,0.5002423524856567,-0.009429038502275944,-1.8367663621902466,-0.15908215939998627,0.005920210387557745,-0.07206229120492935,-0.0062707881443202496
307,0.09001204371452332,-0.02193533629179001,0.10690979659557343,0.5002828240394592,-0.009395230561494827,-1.8369325399398804,-0.1589551419019699,0.00587272085249424,-0.07206679880619049,-0.006265256088227034
308,0.09000690281391144,-0.021923821419477463,0.10648554563522339,0.5003251433372498,-0.009365038946270943,-1.8371039628982544,-0.1588338017463684,0.0058255926705896854,-0.07207243144512177,-0.006260022986680269
309,0.09000188857316971,-0.021912099793553352,0.10606572777032852,0.5003688335418701,-0.00933847576379776,-1.8372811079025269,-0.15871742367744446,0.00577873969450593,-0.07207872718572617,-0.0062550269067287445
310,0.08999697864055634,-0.021900050342082977,0.10565034300088882,0.5004132986068726,-0.009312263689935207,-1.837463617324829,-0.15860532224178314,0.0057321107015013695,-0.07208524644374847,-0.006250201724469662
311,0.08999218791723251,-0.021887576207518578,0.1052393838763237,0.5004581212997437,-0.00928354449570179,-1.8376508951187134,-0.15849669277668,0.00568567868322134,-0.07209162414073944,-0.006245492957532406
312,0.08998749405145645,-0.021874604746699333,0.10483283549547195,0.5005030035972595,-0.00925279688090086,-1.8378430604934692,-0.15839095413684845,0.005639438983052969,-0.07209765911102295,-0.0062408591620624065
313,0.08998291194438934,-0.021861109882593155,0.1044306680560112,0.5005478262901306,-0.00922299362719059,-1.8380389213562012,-0.15828748047351837,0.005593407899141312,-0.07210336625576019,-0.006236276123672724
314,0.08997844159603119,-0.02184712141752243,0.10403285175561905,0.5005925893783569,-0.009196187369525433,-1.8382376432418823,-0.1581856608390808,0.005547646898776293,-0.0721089318394661,-0.006231735460460186
315,0.0899740681052208,-0.021832717582583427,0.10363934934139252,0.5006372928619385,-0.009171324782073498,-1.8384385108947754,-0.15808482468128204,0.005502263084053993,-0.07211461663246155,-0.006227238103747368
316,0.08996979147195816,-0.0218180064111948,0.10325010865926743,0.5006820559501648,-0.009145593270659447,-1.838639736175537,-0.15798425674438477,0.005457369610667229,-0.07212062925100327,-0.006222784053534269
317,0.08996562659740448,-0.02180309407413006,0.10286509245634079,0.5007269382476807,-0.009117541834712029,-1.838841438293457,-0.1578834354877472,0.005413061939179897,-0.07212714105844498,-0.006218370515853167
318,0.08996153622865677,-0.021788058802485466,0.10248425602912903,0.5007718205451965,-0.009088399820029736,-1.83904230594635,-0.15778200328350067,0.005369374994188547,-0.07213414460420609,-0.006213984917849302
319,0.08995755761861801,-0.02177296206355095,0.10210756957530975,0.5008166432380676,-0.00906052440404892,-1.8392421007156372,-0.1576797366142273,0.005326294340193272,-0.07214151322841644,-0.006209604907780886
320,0.08995367586612701,-0.021757859736680984,0.10173498839139938,0.5008611679077148,-0.009034818969666958,-1.8394396305084229,-0.15757648646831512,0.0052837771363556385,-0.07214900106191635,-0.0062052044086158276
321,0.08994987607002258,-0.021742811426520348,0.10136647522449493,0.5009051561355591,-0.009009825997054577,-1.8396352529525757,-0.15747208893299103,0.00524177635088563,-0.07215632498264313,-0.006200755015015602
322,0.08994616568088531,-0.02172788418829441,0.10100200027227402,0.500948429107666,-0.008983581326901913,-1.8398281335830688,-0.15736639499664307,0.005200246814638376,-0.07216321676969528,-0.006196232512593269
323,0.08994253724813461,-0.021713146939873695,0.10064151883125305,0.5009908676147461,-0.008955759927630424,-1.8400182723999023,-0.15725934505462646,0.005159156862646341,-0.07216951996088028,-0.00619162293151021
324,0.08993900567293167,-0.021698666736483574,0.10028499364852905,0.5010324120521545,-0.008927903138101101,-1.840205192565918,-0.157150998711586,0.0051184892654418945,-0.07217519730329514,-0.006186923943459988
325,0.0899355560541153,-0.021684518083930016,0.09993238002061844,0.5010730624198914,-0.00890157651156187,-1.8403884172439575,-0.15704137086868286,0.0050782570615410805,-0.07218033075332642,-0.006182141602039337
326,0.08993218094110489,-0.021670782938599586,0.09958362579345703,0.5011128783226013,-0.008876676671206951,-1.840567946434021,-0.15693047642707825,0.00503851193934679,-0.07218506932258606,-0.0061772908084094524
327,0.08992889523506165,-0.021657533943653107,0.09923868626356125,0.501151978969574,-0.008851676248013973,-1.840743064880371,-0.15681831538677216,0.004999317694455385,-0.0721895843744278,-0.006172390654683113
328,0.08992567658424377,-0.021644819527864456,0.09889750927686691,0.5011903643608093,-0.00882545206695795,-1.840914011001587,-0.15670491755008698,0.004960719961673021,-0.07219402492046356,-0.0061674583703279495
329,0.08992253988981247,-0.02163265086710453,0.09856005758047104,0.5012280941009521,-0.008798444643616676,-1.8410801887512207,-0.15659047663211823,0.00492272712290287,-0.07219848036766052,-0.006162505131214857
330,0.08991947025060654,-0.02162100374698639,0.09822629392147064,0.5012651681900024,-0.00877204816788435,-1.8412424325942993,-0.15647515654563904,0.004885310772806406,-0.07220292836427689,-0.0061575379222631454
331,0.08991649001836777,-0.021609831601381302,0.09789618104696274,0.5013014078140259,-0.008747017942368984,-1.8413997888565063,-0.1563592404127121,0.004848426207900047,-0.07220731675624847,-0.006152558606117964
332,0.08991356194019318,-0.02159907855093479,0.09756968170404434,0.5013368129730225,-0.008722729049623013,-1.8415534496307373,-0.1562429517507553,0.004812036640942097,-0.07221154123544693,-0.0061475676484405994
333,0.08991071581840515,-0.021588681265711784,0.09724677354097366,0.5013712048530579,-0.00869798380881548,-1.8417034149169922,-0.1561264991760254,0.004776105284690857,-0.0722154825925827,-0.006142562720924616
334,0.0899079367518425,-0.021578578278422356,0.09692741930484772,0.5014045238494873,-0.008672426454722881,-1.84184992313385,-0.15601009130477905,0.004740595817565918,-0.07221906632184982,-0.0061375475488603115
335,0.08990520983934402,-0.02156871184706688,0.09661158919334412,0.5014367699623108,-0.00864687841385603,-1.8419928550720215,-0.1558939814567566,0.004705478437244892,-0.0722222849726677,-0.006132529117166996
336,0.08990255743265152,-0.021559037268161774,0.09629924595355988,0.5014679431915283,-0.008622309193015099,-1.8421331644058228,-0.1557784080505371,0.004670745227485895,-0.07222521305084229,-0.006127519533038139
337,0.08989998698234558,-0.0215495303273201,0.09599035233259201,0.5014980435371399,-0.008598812855780125,-1.8422703742980957,-0.15566356480121613,0.004636409692466259,-0.07222796976566315,-0.006122535560280085
338,0.08989746123552322,-0.02154017798602581,0.09568487852811813,0.5015271902084351,-0.00857554655522108,-1.8424052000045776,-0.15554958581924438,0.004602492321282625,-0.07223069667816162,-0.0061175948940217495
339,0.08989498764276505,-0.021530969068408012,0.09538279473781586,0.5015554428100586,-0.00855173822492361,-1.8425374031066895,-0.15543657541275024,0.0045690075494349,-0.07223348319530487,-0.006112712435424328
340,0.08989259600639343,-0.02152189612388611,0.0950840637087822,0.5015828013420105,-0.008527579717338085,-1.842667579650879,-0.15532468259334564,0.004535956773906946,-0.07223644852638245,-0.00610790029168129
341,0.089890256524086,-0.021512936800718307,0.09478865563869476,0.5016093254089355,-0.008503926917910576,-1.8427956104278564,-0.1552141010761261,0.004503326024860144,-0.07223957031965256,-0.006103164050728083
342,0.08988796919584274,-0.021504074335098267,0.09449654817581177,0.501634955406189,-0.008481267839670181,-1.8429219722747803,-0.15510493516921997,0.004471092484891415,-0.07224287837743759,-0.006098506972193718
343,0.08988574147224426,-0.02149529568850994,0.09420771151781082,0.5016596913337708,-0.008459238335490227,-1.8430466651916504,-0.15499736368656158,0.004439233336597681,-0.07224628329277039,-0.006093928590416908
344,0.08988355845212936,-0.021486593410372734,0.09392212331295013,0.5016834735870361,-0.008437098935246468,-1.8431700468063354,-0.15489143133163452,0.004407722502946854,-0.07224973291158676,-0.006089427508413792
345,0.08988144248723984,-0.021477963775396347,0.09363976120948792,0.5017063617706299,-0.008414624258875847,-1.843292474746704,-0.15478724241256714,0.004376536700874567,-0.07225317507982254,-0.006085001863539219
346,0.08987937122583389,-0.02146940864622593,0.09336059540510178,0.5017282962799072,-0.008392328396439552,-1.8434138298034668,-0.15468484163284302,0.004345657769590616,-0.07225659489631653,-0.006080650724470615
347,0.08987734466791153,-0.021460935473442078,0.09308459609746933,0.5017492771148682,-0.008370799012482166,-1.8435344696044922,-0.15458428859710693,0.004315083380788565,-0.07226000726222992,-0.006076376885175705
348,0.08987537771463394,-0.021452562883496284,0.09281173348426819,0.5017694234848022,-0.008350051939487457,-1.8436540365219116,-0.15448559820652008,0.004284817725419998,-0.0722634345293045,-0.006072183605283499
349,0.08987345546483994,-0.02144431136548519,0.09254198521375656,0.5017887949943542,-0.008329550735652447,-1.8437726497650146,-0.15438875555992126,0.004254874307662249,-0.07226695120334625,-0.00606807554140687
350,0.08987158536911011,-0.02143620140850544,0.09227532148361206,0.501807451248169,-0.008308855816721916,-1.84389066696167,-0.15429368615150452,0.004225263837724924,-0.07227061688899994,-0.006064055021852255
351,0.08986977487802505,-0.021428242325782776,0.0920117124915123,0.5018254518508911,-0.008288123644888401,-1.8440078496932983,-0.15420037508010864,0.004195990040898323,-0.07227445393800735,-0.0060601248405873775
352,0.0898679867386818,-0.0214204341173172,0.09175113588571548,0.5018428564071655,-0.008267829194664955,-1.8441240787506104,-0.15410876274108887,0.004167051054537296,-0.0722784772515297,-0.006056283134967089
353,0.08986625075340271,-0.021412771195173264,0.09149356186389923,0.5018596649169922,-0.008248223923146725,-1.8442394733428955,-0.15401887893676758,0.004138441290706396,-0.07228265702724457,-0.0060525271110236645
354,0.0898645669221878,-0.021405242383480072,0.09123896807432175,0.5018759369850159,-0.00822907593101263,-1.8443540334701538,-0.1539306342601776,0.004110158421099186,-0.0722869411110878,-0.006048848852515221
355,0.08986290544271469,-0.02139783278107643,0.09098732471466064,0.5018916726112366,-0.008209913969039917,-1.8444677591323853,-0.1538439691066742,0.00408219313248992,-0.07229126989841461,-0.006045243702828884
356,0.08986130356788635,-0.021390529349446297,0.09073860943317413,0.5019068717956543,-0.008190665394067764,-1.8445805311203003,-0.15375880897045135,0.004054530523717403,-0.07229560613632202,-0.006041703745722771
357,0.089859738945961,-0.021383315324783325,0.09049279987812042,0.501921534538269,-0.00817166082561016,-1.8446924686431885,-0.1536751240491867,0.004027160350233316,-0.07229991257190704,-0.006038224790245295
358,0.08985820412635803,-0.02137617953121662,0.09024987369775772,0.5019357204437256,-0.00815322995185852,-1.8448032140731812,-0.15359286963939667,0.004000072367489338,-0.07230416685342789,-0.00603480264544487
359,0.08985672146081924,-0.021369118243455887,0.09000980108976364,0.5019494891166687,-0.008135241456329823,-1.8449130058288574,-0.1535119116306305,0.003973277285695076,-0.07230838388204575,-0.00603143498301506
360,0.08985526859760284,-0.02136213332414627,0.0897725522518158,0.5019628405570984,-0.008117400109767914,-1.8450214862823486,-0.15343217551708221,0.003946786280721426,-0.07231259346008301,-0.006028119940310717
361,0.08985385298728943,-0.021355222910642624,0.0895381048321724,0.5019758939743042,-0.008099539205431938,-1.8451290130615234,-0.15335360169410706,0.0039206137880682945,-0.07231678813695908,-0.006024857982993126
362,0.0898524820804596,-0.021348387002944946,0.08930643647909164,0.5019886493682861,-0.008081789128482342,-1.845234990119934,-0.15327608585357666,0.0038947644643485546,-0.07232102006673813,-0.0060216463170945644
363,0.08985113352537155,-0.021341629326343536,0.08907751739025116,0.502001166343689,-0.008064375258982182,-1.8453395366668701,-0.15319958329200745,0.0038692401722073555,-0.07232526689767838,-0.00601848354563117
364,0.08984983712434769,-0.021334946155548096,0.08885132521390915,0.5020134449005127,-0.00804736465215683,-1.8454426527023315,-0.15312403440475464,0.003844035090878606,-0.07232950627803802,-0.006015364546328783
365,0.08984855562448502,-0.021328335627913475,0.08862783014774323,0.5020254850387573,-0.008030611090362072,-1.8455442190170288,-0.15304937958717346,0.0038191427011042833,-0.07233372330665588,-0.006012285593897104
366,0.08984730392694473,-0.021321799606084824,0.0884070172905922,0.5020373463630676,-0.008013901300728321,-1.8456443548202515,-0.15297558903694153,0.0037945564836263657,-0.07233787328004837,-0.006009242497384548
367,0.08984611183404922,-0.02131533809006214,0.08818885684013367,0.5020489692687988,-0.00799722969532013,-1.8457434177398682,-0.15290260314941406,0.003770266892388463,-0.0723419263958931,-0.00600622920319438
368,0.08984492719173431,-0.021308952942490578,0.08797332644462585,0.5020604133605957,-0.007980762980878353,-1.8458409309387207,-0.15283039212226868,0.0037462622858583927,-0.07234586775302887,-0.0060032447800040245
369,0.08984378725290298,-0.02130264975130558,0.08776040375232697,0.5020716786384583,-0.007964659482240677,-1.845936894416809,-0.15275892615318298,0.0037225396372377872,-0.07234971225261688,-0.00600028783082962
370,0.08984266221523285,-0.021296435967087746,0.08755006641149521,0.5020827651023865,-0.007948881946504116,-1.8460314273834229,-0.1526881754398346,0.0036991045344620943,-0.07235345244407654,-0.005997357424348593
371,0.0898415669798851,-0.02129032090306282,0.0873422846198082,0.5020937323570251,-0.007933208718895912,-1.846124529838562,-0.15261809527873993,0.0036759611684828997,-0.07235711812973022,-0.005994453560560942
372,0.08984051644802094,-0.021284310147166252,0.08713704347610474,0.5021045804023743,-0.007917526178061962,-1.8462164402008057,-0.1525486707687378,0.0036531188525259495,-0.07236072421073914,-0.005991578102111816
373,0.08983948081731796,-0.02127840556204319,0.08693430572748184,0.5021153688430786,-0.00790198240429163,-1.8463068008422852,-0.15247990190982819,0.0036305743269622326,-0.07236428558826447,-0.00598873058333993
374,0.08983848243951797,-0.021272607147693634,0.08673405647277832,0.5021260380744934,-0.007886729203164577,-1.8463959693908691,-0.15241177380084991,0.003608324099332094,-0.07236779481172562,-0.005985909607261419
375,0.08983749896287918,-0.021266909316182137,0.08653626590967178,0.5021366477012634,-0.007871775887906551,-1.8464834690093994,-0.1523442566394806,0.0035863597877323627,-0.07237125188112259,-0.0059831165708601475
376,0.08983654528856277,-0.02126130647957325,0.08634091913700104,0.5021471381187439,-0.007857000455260277,-1.846570372581482,-0.1522773951292038,0.003564676037058234,-0.07237463444471359,-0.00598034868016839
377,0.08983562141656876,-0.021255794912576675,0.0861479863524437,0.5021575689315796,-0.007842269726097584,-1.8466554880142212,-0.15221114456653595,0.0035432628355920315,-0.07237795740365982,-0.005977606400847435
378,0.08983471244573593,-0.021250365301966667,0.08595744520425797,0.5021679401397705,-0.007827608846127987,-1.8467392921447754,-0.15214553475379944,0.003522115293890238,-0.07238119095563889,-0.005974888801574707
