epoch,data_loss,pde_loss,total_loss,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
245,0.25514674186706543,37.65290069580078,19.08159637451172,0.13359077189956725,-1.0001793827853536,0.06611607172801554,-0.46744594147756796,-0.8114347891370828,0.07237568558075572,-0.32303840071367745,0.06329162053264423,-0.002799595740423308
246,0.2674010396003723,37.889984130859375,19.212392807006836,0.13318663031401357,-1.0000362093343227,0.06609782492413366,-0.46741654001107397,-0.8113846815501486,0.07237061826239602,-0.32301765182629705,0.06328730402784868,-0.0027993797454518746
247,0.2542179226875305,36.33572006225586,18.422077178955078,0.1327868118955499,-0.9998948582349099,0.06607991207655335,-0.4673870776719785,-0.8113348570569261,0.07236555094403634,-0.3229970609253688,0.063283001691012,-0.002799164385759768
248,0.2573107182979584,41.57423400878906,21.0444278717041,0.13238362864752848,-0.9997573103040911,0.06606209159986498,-0.46735795013219095,-0.8112853722761573,0.07236054455535632,-0.32297662801089266,0.06327874185805187,-0.0027989507201458697
249,0.25449082255363464,37.86028289794922,19.18463134765625,0.13197604769505342,-0.9996195246752352,0.06604385900688955,-0.4673287312835012,-0.8112356610204192,0.07235549246941655,-0.3229560634410397,0.06327443952121518,-0.002798734936934212
250,0.2574820816516876,36.66916275024414,18.592063903808594,0.1315710329575259,-0.999481263650305,0.06602557667574156,-0.46729984723411944,-0.8111864027146196,0.07235048100326323,-0.3229356041954882,0.06327016079764324,-0.002798519789001882
251,0.24371379613876343,37.849273681640625,19.168350219726562,0.131154198723767,-0.9993426064619796,0.06600727302823389,-0.4672713892929477,-0.8111375973587583,0.07234552538931628,-0.32291530293638887,0.06326591513264194,-0.002798306758667311
252,0.25739291310310364,36.85686492919922,18.68582534790039,0.1307390256083974,-0.9992044246697285,0.06598915412251007,-0.46724305309697883,-0.8110889618591239,0.07234058500778925,-0.32289497534621414,0.06326167419029359,-0.0027980941518522917
253,0.24897712469100952,35.01932907104492,17.758642196655273,0.13032687658035183,-0.999067352134984,0.06597063731140564,-0.4672148995188143,-0.8110404395969742,0.07233565985868214,-0.3228746214249641,0.06325743324794525,-0.0027978815450372726
254,0.25261467695236206,35.9170036315918,18.211116790771484,0.12991254467237165,-0.9989305172982765,0.06595256103840116,-0.467186928558454,-0.8109923136660205,0.07233078548430809,-0.32285442549016613,0.06325323480947345,-0.0027976716910993404
255,0.2516521215438843,36.46239471435547,18.48284912109375,0.1294919622740421,-0.9987968517687309,0.06593476187807247,-0.46715904890699594,-0.8109443009725514,0.07232592126488065,-0.3228343875418203,0.06324905053896049,-0.00279746226068096
256,0.24895374476909637,35.859413146972656,18.178659439086914,0.1290700382031674,-0.9986624731450738,0.06591670692142768,-0.4671313214370414,-0.8108966279915362,0.07232108243281975,-0.32281434959347455,0.06324488515905934,-0.002797253677301683
257,0.2538436949253082,36.75260925292969,18.63014793395996,0.12865659009535585,-0.9985280152887378,0.06589855248843772,-0.46710368527598906,-0.8108490682480055,0.07231627914307198,-0.32279446963158087,0.06324074811507586,-0.0027970469997603896
258,0.25219395756721497,37.25572967529297,18.88005828857422,0.12823684890441575,-0.9983968852049214,0.06588110860077027,-0.46707598824233526,-0.8108013952669902,0.07231146062090431,-0.3227745370075365,0.0632366110710924,-0.002796840533978872
259,0.248691126704216,34.87566375732422,17.6865234375,0.12781250769332075,-0.998265438190389,0.0658637997167141,-0.4670479259730729,-0.8107533825735211,0.07230661163389679,-0.32275452539026606,0.06323245513649714,-0.0027966334329180267
260,0.25013598799705505,35.28910827636719,17.894689559936523,0.12739083917912128,-0.9981373981810554,0.06584666136353534,-0.4670200767579155,-0.8107057095925059,0.07230180326667572,-0.3227346717594477,0.06322833698312547,-0.002796427602415837
261,0.24904890358448029,37.27927780151367,18.888687133789062,0.12696624241135102,-0.9980102297311912,0.06582967933032752,-0.4669923797242617,-0.8106582064677175,0.07229701013187458,-0.3227148707907801,0.06322422355240676,-0.0027962224071929748
262,0.24669356644153595,34.719722747802734,17.60655403137207,0.1265429553715415,-0.9978832197466853,0.06581242728989715,-0.4669647435632094,-0.8106108731991559,0.07229221699707343,-0.32269509615318787,0.06322011012168803,-0.0027960170002103366
263,0.2488614320755005,34.38898468017578,17.4433536529541,0.12611665489260274,-0.9977588244405876,0.06579528183126515,-0.46693716827475845,-0.8105635965493367,0.07228745432711212,-0.3226754531709724,0.06321602974953995,-0.002795813499065682
264,0.25253498554229736,36.3123664855957,18.40871810913086,0.12569344239015684,-0.9976368853475402,0.06577830690351057,-0.4669095625500068,-0.810516602993229,0.0722826865796775,-0.3226559155130584,0.06321197299065663,-0.002795610421440579
265,0.24739210307598114,33.34476852416992,16.919776916503906,0.12526107244018037,-0.9975139162296655,0.06576127513213016,-0.46688195682525524,-0.8104694961996368,0.07227793914213611,-0.322636351524069,0.0632079067864674,-0.0027954079790948037
266,0.2531832754611969,35.922611236572266,18.214488983154297,0.1248302145338659,-0.9973912640425068,0.06574393782626109,-0.4668546554635108,-0.8104228989747252,0.07227323232438117,-0.32261705084583314,0.06320388780880766,-0.002795207442587012
267,0.24941740930080414,33.400386810302734,16.94961166381836,0.12440137978456402,-0.9972668687364091,0.0657262239313711,-0.4668274454106685,-0.8103763583685558,0.07226853058409953,-0.3225976448432959,0.06319985938584204,-0.002795006059040116
268,0.2453843504190445,34.518470764160156,17.504619598388672,0.12397086262048326,-0.9971422357322743,0.06570853135284077,-0.46680047884823195,-0.8103301574748404,0.07226387454107765,-0.32257834416506004,0.0631958592987941,-0.00279480679309098
269,0.2480154037475586,34.38632583618164,17.441177368164062,0.12354479640183016,-0.9970149880497312,0.06569079614159111,-0.4667736949035997,-0.810284183056094,0.072259238807949,-0.3225592278043517,0.06319188754766385,-0.002794608797700499
270,0.24696682393550873,32.49164962768555,16.4927921295166,0.12310748568946507,-0.9968872649711138,0.06567298987580919,-0.4667471240130725,-0.8102387182060283,0.0722546436946068,-0.3225401904368694,0.06318793940979835,-0.0027944120728686734
271,0.2546255886554718,33.48159408569336,16.99542236328125,0.12267933242463058,-0.9967601757539286,0.06565475728283376,-0.46672088792185323,-0.8101936496871588,0.07225009427852436,-0.3225214163801407,0.06318403849846234,-0.0027942168303552793
272,0.24756787717342377,35.027130126953125,17.761133193969727,0.12225655649817162,-0.9966311849524465,0.06563648205713898,-0.46669483444843823,-0.8101489208807431,0.07224556517233513,-0.32250274764771336,0.06318015647773813,-0.002794022646640765
273,0.24605362117290497,33.57980728149414,17.03595733642578,0.12183527131898507,-0.9965031449431129,0.06561791550786199,-0.46666881141132394,-0.8101042486930695,0.07224104622109252,-0.32248405258421076,0.06317626973436097,-0.0027938282511664743
274,0.2435716688632965,33.21230697631836,16.8497257232666,0.12142178061839434,-0.9963732033494823,0.06559932764222531,-0.46664291011941256,-0.810059746361623,0.07223653234732322,-0.3224654101828588,0.06317238299098381,-0.002793633855692184
275,0.24467262625694275,32.5528564453125,16.521100997924805,0.12101508346608793,-0.9962451633401487,0.06558084635838701,-0.4666170392638019,-0.8100152440301764,0.07223202355102723,-0.3224467941125822,0.0631685104155655,-0.0027934403072569975
276,0.2455219030380249,31.33864974975586,15.914846420288086,0.12061342290992334,-0.9961156971425923,0.06556235086364226,-0.46659153364379985,-0.8099711946486683,0.07222756045199098,-0.32242833602875776,0.06316466617606488,-0.0027932484529000177
277,0.2427716851234436,32.85419845581055,16.669870376586914,0.12020961141840855,-0.9959878155986167,0.06554387668525719,-0.4665660888963992,-0.8099275982170985,0.0722231481276878,-0.3224101149246115,0.06316086916309376,-0.002793058504381022
278,0.24564342200756073,30.321475982666016,15.406381607055664,0.1197996133257132,-0.9958608848467897,0.06552546645595113,-0.4665407963305022,-0.8098841716417555,0.07221874088085795,-0.3223919728136913,0.06315709576338738,-0.0027928694029011295
279,0.24666547775268555,33.35905075073242,16.926191329956055,0.11938536660329145,-0.995734429491037,0.06550735465568054,-0.4665156863824095,-0.8098410847788664,0.07221437933128783,-0.322374041351374,0.0631533412542928,-0.0027926813602201163
280,0.24949359893798828,31.79990577697754,16.149446487426758,0.11897187590270071,-0.9956068648777776,0.06548932812084864,-0.4664906068706175,-0.8097981677722043,0.0722100025492978,-0.322356136220132,0.06314959619050411,-0.0027924933175391036
281,0.24546551704406738,31.329933166503906,15.910431861877441,0.11857353758331467,-0.9954798548932716,0.06547122342603126,-0.4664656186677276,-0.8097554772405112,0.0722056562321476,-0.3223383890753422,0.06314588418528608,-0.002792306757176522
282,0.2454666793346405,32.23185729980469,16.36139488220215,0.11817252656703307,-0.9953523695126912,0.0654533176839042,-0.4664409957004464,-0.8097132962774989,0.07220136068973047,-0.32232079991700446,0.06314220051598572,-0.00279212125561282
283,0.244932621717453,31.291887283325195,15.890875816345215,0.11776390209146731,-0.9952257556915804,0.06543580984715772,-0.46641631186056376,-0.8096710586957443,0.07219705499236673,-0.32230318442759137,0.06313850267872653,-0.002791935542289342
284,0.23948541283607483,30.50539207458496,15.492181777954102,0.11734409701135838,-0.9950988249397534,0.06541862175580637,-0.46639165845698183,-0.8096289343514742,0.0721927543724763,-0.3222856742624797,0.06313482373207914,-0.002791750252485416
285,0.23343393206596375,31.835268020629883,16.15106773376465,0.11692764611261242,-0.9949733996088282,0.06540129866084375,-0.4663673094164071,-0.809587149719658,0.072188489294899,-0.32226824309059415,0.06313117312134944,-0.0027915662332401456
286,0.24481593072414398,29.901477813720703,15.195554733276367,0.11652210961353952,-0.9948483704412983,0.06538362739867311,-0.46634317342993736,-0.8095457048002955,0.07218425975963486,-0.32225091724301,0.06312753195592563,-0.002791383061033979
287,0.23163864016532898,30.23628044128418,15.34977912902832,0.11611495458885658,-0.9947247674619911,0.06536633272552339,-0.4663191591886705,-0.8095043731184176,0.07218004545679062,-0.3222336703886519,0.06312391440376658,-0.0027912011593864672
288,0.23964068293571472,31.721233367919922,16.100257873535156,0.11570814030640734,-0.9945984705715964,0.06534910200145269,-0.46629517538370435,-0.8094633245302513,0.07217586669625954,-0.32221644986536924,0.06312031574221931,-0.0027910207400573873
289,0.24493937194347382,29.747129440307617,15.118504524230957,0.11530170935897101,-0.994470826725658,0.0653317007465046,-0.4662714959417454,-0.8094223325608272,0.07217170316814837,-0.3221992820042372,0.0631167312486309,-0.0027908407442478592
290,0.23493488132953644,31.852779388427734,16.161325454711914,0.114898558055534,-0.994340013572558,0.06531455528787261,-0.46624793824498934,-0.8093817369225992,0.07216757518235034,-0.3221822721295573,0.06311317981361314,-0.0027906622307567624
291,0.2387407273054123,28.569042205810547,14.523262023925781,0.11450011325419993,-0.9942091211867787,0.06529691244751486,-0.4662243196756318,-0.8093410846656289,0.0721634319641324,-0.3221652359238021,0.06310961421063652,-0.0027904830819863377
292,0.24664023518562317,30.904226303100586,15.698753356933594,0.11410194530593074,-0.9940836958558535,0.06527946145439419,-0.46620064023367286,-0.8093006022648855,0.07215930905580768,-0.32214835770449896,0.06310608166623055,-0.0027903056272941206
293,0.23691552877426147,29.76879119873047,15.12131118774414,0.113705427827856,-0.993959379782435,0.06526233020666865,-0.466176839046511,-0.8092600066266576,0.07215517599253636,-0.32213155847842195,0.06310255856713047,-0.0027901285961214554
294,0.2398558259010315,30.505277633666992,15.492494583129883,0.11331297796019603,-0.9938372822240296,0.06524538370072695,-0.46615306829564995,-0.8092195242259143,0.07215104800673834,-0.3221147592523449,0.06309904019068335,-0.002789951353189014
295,0.2437080442905426,29.95174217224121,15.219578742980957,0.1129140113973166,-0.9937137584774014,0.06522823113664174,-0.46612944972629244,-0.8091792116813977,0.07214695048578015,-0.32209803901949396,0.06309553598219507,-0.0027897753808152283
296,0.23811006546020508,29.785560607910156,15.130889892578125,0.11250308691167339,-0.9935930871072188,0.06521149779429679,-0.4661056485391306,-0.8091386726619121,0.07214283265492874,-0.3220812661244923,0.06309203177370679,-0.002789599408441443
297,0.2425784170627594,29.944631576538086,15.21489429473877,0.11208559248983672,-0.9934717818756039,0.06519455839380832,-0.46608224302387813,-0.809098643211107,0.07213875544386378,-0.3220645458916413,0.06308853228787147,-0.0027894240713469847
298,0.23836244642734528,30.518545150756836,15.497634887695312,0.11166743787992227,-0.9933511105054214,0.06517772557511822,-0.4660587461997235,-0.8090586137603021,0.07213467315532551,-0.32204793098309176,0.06308504696999498,-0.0027892487342525266
299,0.23657949268817902,29.45648193359375,14.964820861816406,0.11124684483339792,-0.9932318653234614,0.06516107039275876,-0.4660350971940653,-0.8090183012157856,0.07213056547942072,-0.3220312634123915,0.06308154748415966,-0.002789072550118965
300,0.2335202842950821,28.446849822998047,14.456945419311523,0.11082153463657583,-0.993111590116674,0.06514436547222671,-0.466011448188407,-0.8089782151462382,0.07212647303593583,-0.322014648503842,0.06307806216628317,-0.002788897001264731
301,0.23763565719127655,28.849218368530273,14.66224479675293,0.1103904318217809,-0.9929911564445286,0.06512768186805434,-0.46598822529095885,-0.8089384687891448,0.0721224161347641,-0.32199813891959383,0.06307460046167145,-0.0027887227229691524
302,0.24009643495082855,30.916778564453125,15.698485374450684,0.1099572952017786,-0.9928735751488287,0.0651112895874642,-0.4659650023935107,-0.8088987790507935,0.07211837446601228,-0.32198165566642106,0.06307113403440676,-0.00278854865643335
303,0.23812270164489746,28.663532257080078,14.569889068603516,0.10952372200578939,-0.9927575785067096,0.06509483335779503,-0.46594150556935604,-0.8088588062187309,0.07211429217747402,-0.3219650934200223,0.06306766760714207,-0.002788373742858444
304,0.2375255823135376,28.13362693786621,14.304339408874512,0.10909233168973477,-0.9926432457508505,0.06507851923719038,-0.4659180087452014,-0.8088187767679259,0.07211022512135568,-0.32194853117362343,0.06306419645722444,-0.0027881994645628655
305,0.24388304352760315,27.31386947631836,13.90081787109375,0.10865813025025217,-0.9925288337623123,0.06506250354562115,-0.46589466410255037,-0.8087789737920901,0.07210618345260386,-0.3219320215893753,0.0630607441979186,-0.0027880266685857183
306,0.23569610714912415,28.104759216308594,14.28807544708252,0.10822539826165238,-0.9924140256103788,0.06504672233400836,-0.4658715020777036,-0.8087395105287081,0.07210217224869188,-0.32191564366050396,0.06305732027453045,-0.002787854719647675
307,0.2311387062072754,28.94792938232422,14.705102920532227,0.10779470007825998,-0.9923016736714958,0.0650308345405972,-0.46584861397956334,-0.8087003303590375,0.07209819150961974,-0.3218993447248587,0.06305391051910117,-0.0027876840412682873
308,0.23988892138004303,28.368547439575195,14.424162864685059,0.10735711251283,-0.9921911440842307,0.06501484727084089,-0.46582578675402453,-0.8086612068081094,0.07209422600296751,-0.32188307212028877,0.06305051493163072,-0.002787513574648675
309,0.22967152297496796,27.84838104248047,14.153861999511719,0.1069200360607506,-0.9920792675414218,0.0649986965756604,-0.46580314214629,-0.8086224229696349,0.07209027572873522,-0.3218668785089449,0.06304712406681322,-0.0027873435315486153
310,0.23193125426769257,28.603605270385742,14.533734321594238,0.10648564295376153,-0.9919670740678969,0.0649824606150412,-0.4657807410289612,-0.808583922224872,0.07208636099681606,-0.3218507638908272,0.06304375209260753,-0.002787174335487659
311,0.2324470728635788,26.399503707885742,13.432198524475098,0.10604896048488983,-0.9918550390597299,0.0649664733452849,-0.4657585225294368,-0.808545591336336,0.0720824462648969,-0.3218347019348601,0.06304038011840182,-0.0027870045041473745
312,0.22858649492263794,27.56884765625,14.013010025024414,0.1056178576700949,-0.9917430832842421,0.0649505500246076,-0.4657364562114159,-0.8085076567789959,0.0720785721527642,-0.3218188769585712,0.06303706009337856,-0.0027868367904048496
313,0.23564477264881134,27.450057983398438,13.960673332214355,0.1051868187444688,-0.9916313652067914,0.06493439932942711,-0.4657145420748986,-0.8084700053153675,0.07207472850547132,-0.3218030783133577,0.0630337400683553,-0.00278667034722098
314,0.23654259741306305,26.92582130432129,13.699453353881836,0.1047572599179203,-0.9915201225254149,0.06491833389968532,-0.4656929018650878,-0.8084325803267083,0.07207091024554499,-0.3217873323302949,0.06303044837924973,-0.002786504751076214
315,0.22883747518062592,27.346132278442383,13.90190315246582,0.10432327144233376,-0.9914100683342241,0.06490234662992901,-0.46567138340047987,-0.8083952685755336,0.07206711737298517,-0.3217717180026089,0.06302717558075596,-0.0027863402137303277
316,0.2296816110610962,26.146751403808594,13.303057670593262,0.10388978343190296,-0.9913010441678608,0.06488608935295015,-0.46564992580847336,-0.8083581832993281,0.07206335496526521,-0.32175610367492286,0.06302391222756809,-0.002786176946943097
317,0.23180142045021057,27.220922470092773,13.842262268066406,0.1034493953912398,-0.9911922576995347,0.06487001681775513,-0.4656285290890683,-0.8083213244980918,0.07205959763501854,-0.32174062100261364,0.06302067721029793,-0.00278601452719497
318,0.23093920946121216,25.763460159301758,13.112668991088867,0.1030088689240442,-0.9910866405383703,0.06485387322802787,-0.4656071019333625,-0.8082845789343401,0.07205584538224519,-0.3217252436546058,0.0630174563609866,-0.0027858525309663942
319,0.22978569567203522,26.9281005859375,13.693836212158203,0.10257282534686069,-0.9909811818425639,0.06483767990012802,-0.4655859487043632,-0.8082482297017846,0.07205213374925828,-0.3217100769552008,0.06301426384759297,-0.0027856918052964743
320,0.2387072741985321,26.978307723999023,13.727861404418945,0.10213213915674305,-0.9908750892853252,0.06482147236132173,-0.46556491722056675,-0.8082119937067136,0.07204844242616461,-0.3216949102557959,0.06301108550215817,-0.0027855315031461063
321,0.2297583520412445,24.670578002929688,12.565047264099121,0.10169348677183278,-0.9907666989803943,0.0648053642988606,-0.46554394660937176,-0.8081759841866117,0.07204475110307092,-0.32167982254961697,0.06300791187937634,-0.002785371836275066
322,0.24056074023246765,26.06818199157715,13.274651527404785,0.10125764551035052,-0.9906587840715376,0.06478937702910428,-0.46552328036118396,-0.8081403143789637,0.07204111563218361,-0.3216648664988148,0.0630047760378181,-0.002785214287001785
323,0.22799542546272278,27.365280151367188,13.910635948181152,0.10082792696087998,-0.9905486506476677,0.06477329028300281,-0.46550270542189826,-0.8081048710462849,0.07203749539371622,-0.3216500157723141,0.0630016543642187,-0.0027850571612480558
324,0.23031336069107056,26.609058380126953,13.534842491149902,0.10039568478924113,-0.9904397849466625,0.0647569051078659,-0.46548222179151477,-0.8080694277136061,0.07203387007777552,-0.3216351123836627,0.06299852796796636,-0.0027848991884552227
325,0.23283588886260986,26.915260314941406,13.690465927124023,0.0999635278031607,-0.9903279876365327,0.06474042756183705,-0.46546173816113123,-0.8080341542371542,0.07203024983930813,-0.321620261657162,0.06299540157171402,-0.002784741427422166
326,0.2281671017408371,25.840049743652344,13.148192405700684,0.09953305323185917,-0.9902154772322916,0.06472363737586631,-0.46544131540334915,-0.8079988241419599,0.07202663467831404,-0.3216054372617367,0.06299228462076757,-0.0027845845134282124
327,0.22407041490077972,25.78372573852539,13.115933418273926,0.09910347310892106,-0.990104155318236,0.0647069679826004,-0.46542095351816853,-0.8079636639029926,0.07202303982721318,-0.32159071819061275,0.06298918183777998,-0.002784428022953811
328,0.22723722457885742,26.779647827148438,13.617061614990234,0.09866583230251709,-0.9899941803597243,0.06469083149832636,-0.46540056119668716,-0.8079285602827676,0.07201945513105892,-0.3215760254505642,0.06298609794540416,-0.002784272591278289
329,0.23211093246936798,25.715688705444336,13.08995532989502,0.09822369795790624,-0.9898864239162257,0.06467471633041198,-0.4653800775663037,-0.8078933434250579,0.07201585520248475,-0.3215613327105156,0.06298300460772246,-0.0027841163125636634
330,0.22136837244033813,26.0876522064209,13.2651948928833,0.09777159690295976,-0.9897796974975547,0.06465883564245405,-0.465359715681123,-0.807858239804833,0.07201227050633051,-0.3215466136393917,0.06297991127004077,-0.0027839608808881413
331,0.2184201180934906,24.520904541015625,12.478872299194336,0.09731593935094908,-0.9896755857572921,0.06464323917262511,-0.4653392624870402,-0.807822966328381,0.07200867565522966,-0.32153181557504174,0.06297681320970612,-0.0027838052374528437
332,0.23027381300926208,24.08177947998047,12.271163940429688,0.0968620600474705,-0.9895717117150666,0.06462771375732843,-0.46531902234706246,-0.8077880891831252,0.07200510619149532,-0.32151717549714387,0.06297374348528917,-0.0027836506528164254
333,0.22452084720134735,24.65578842163086,12.552414894104004,0.09641113029395236,-0.989467520742125,0.06461230913473656,-0.46529899526118973,-0.8077535517503232,0.07200158242502075,-0.3215027197367735,0.0629707020967899,-0.0027834975504984383
334,0.2249995321035385,24.80881690979004,12.62940788269043,0.09596063711642114,-0.9893614281848863,0.06459659187220279,-0.4652792421020234,-0.8077194672674595,0.07199808912338601,-0.32148842196285526,0.06296768432155539,-0.0027833452952195554
335,0.22671839594841003,24.500835418701172,12.47713565826416,0.09550964347373418,-0.9892551771622895,0.06458117303870449,-0.4652594585065565,-0.8076853261658535,0.07199459582175127,-0.3214740978578617,0.06296468071427973,-0.002783193886979776
336,0.2241770625114441,25.397891998291016,12.923123359680176,0.09505951233482626,-0.9891486884416556,0.06456611658332065,-0.465239614038488,-0.8076511850642476,0.07199111775253646,-0.3214598264150188,0.062961681829657,-0.002783042902259548
337,0.22551873326301575,24.027910232543945,12.239474296569824,0.094613778900372,-0.9890441805379978,0.06455086828069974,-0.4652197086978182,-0.8076170439626416,0.07198762952837504,-0.321445554972176,0.06295868766768724,-0.002782892341058872
338,0.22314901649951935,25.29654312133789,12.871420860290527,0.09416911028539802,-0.9889386426095125,0.06453539970902884,-0.46520001641125336,-0.8075830727172625,0.07198416161410683,-0.3214313888536345,0.06295570767367632,-0.0027827419916179722
339,0.23017679154872894,24.982833862304688,12.721593856811523,0.09373291763348726,-0.9888331839137061,0.06451972507921444,-0.46518023281578635,-0.8075491014718835,0.07198069369983863,-0.3214172490661684,0.0629527182343595,-0.002782591642177072
340,0.22941648960113525,25.175546646118164,12.817190170288086,0.09329925925193962,-0.9887269328911094,0.06450407887121293,-0.46516057096552227,-0.8075152434639891,0.07197722070809712,-0.3214030039544009,0.06294972879504268,-0.0027824406574568443
341,0.22818145155906677,23.6131649017334,12.034764289855957,0.09286318373017168,-0.9886187802842156,0.0644880631796437,-0.46514109173306245,-0.8074814986935791,0.07197376294877553,-0.3213888115047841,0.06294673935572587,-0.0027822900962561686
342,0.21909555792808533,23.977798461914062,12.20799446105957,0.09242985544266293,-0.9885122123309026,0.06447201196080837,-0.4651217038095048,-0.8074479237793961,0.07197033057682047,-0.32137469804839336,0.06294377352967379,-0.002782140382094596
343,0.2206425815820694,24.567005157470703,12.504145622253418,0.0920019470863089,-0.9884048520507992,0.06445604600741173,-0.4651023767585486,-0.8074144621026977,0.07196691851475863,-0.3213606635852287,0.06294081714892762,-0.0027819917267319035
344,0.21440163254737854,25.066720962524414,12.747761726379395,0.09156895954103383,-0.9882988387262396,0.06444004452674897,-0.46508317145279526,-0.8073811702822263,0.0719635064526968,-0.32134655012883795,0.06293786076818143,-0.002781843071369211
345,0.23027396202087402,23.983074188232422,12.221811294555664,0.09112889094621478,-0.988194726985977,0.0644244693732797,-0.4650638139655383,-0.8073475953680433,0.07196007915821505,-0.3213324893345979,0.06293489966478232,-0.0027816937807271904
346,0.2231089472770691,24.48841667175293,12.467317581176758,0.09068110241016353,-0.9880891098248126,0.06440893685252978,-0.46504469996868714,-0.8073144734037988,0.07195667725109982,-0.3213185338646593,0.0629319480066891,-0.002781544701844946
347,0.2246626764535904,23.09521484375,11.772270202636719,0.09023059858443751,-0.9879823041734626,0.0643934682808589,-0.46502561640813667,-0.8072813514395542,0.0719532804214579,-0.32130463105687146,0.06292901996186061,-0.002781396258242029
348,0.2258194088935852,23.026378631591797,11.739008903503418,0.08977767761849119,-0.9878760531508658,0.06437829813822346,-0.46500662415648836,-0.8072485691877633,0.07194990897918252,-0.3212908599044603,0.06292611080764393,-0.002781249296957544
349,0.21931692957878113,23.60172462463379,12.02017879486084,0.08932730157110282,-0.98776972289559,0.06436308536286868,-0.46498778408634367,-0.8072160134109417,0.07194656292427366,-0.321277220407426,0.06292322054403904,-0.0027811031827121623
350,0.22465288639068604,23.570219039916992,12.00976276397705,0.08887349680498785,-0.9876644226651417,0.06434808575111065,-0.46496897445249963,-0.8071836841090894,0.07194322702431143,-0.3212636335725424,0.062920344448393,-0.0027809577037461084
351,0.22661907970905304,23.944780349731445,12.19900894165039,0.08841572026221137,-0.9875596770634467,0.06433321403751065,-0.46495031700015926,-0.807151354807237,0.07193991143424242,-0.3212500730687341,0.06291747779805286,-0.0027808124365398305
352,0.21565653383731842,23.784839630126953,12.108076095581055,0.08795404648013698,-0.9874558822539004,0.06431802968396877,-0.46493168998411954,-0.8071191387428691,0.0719366009216467,-0.3212365388960012,0.06291461587036568,-0.002780667592853104
353,0.22244855761528015,23.88897705078125,12.166936874389648,0.08749937921024298,-0.9873500273946988,0.06430253269048498,-0.46491321514958345,-0.8070872057722128,0.07193330564147092,-0.32122303105434363,0.06291176338798438,-0.0027805238079652577
354,0.21792486310005188,22.938100814819336,11.686975479125977,0.0870486517724261,-0.9872458364217571,0.06428671595160607,-0.4648948011876488,-0.8070550463265873,0.07193003067118835,-0.32120944421946,0.06290892035090898,-0.002780380023077411
355,0.2277342677116394,22.610761642456055,11.53311538696289,0.08659992619523219,-0.9871426754736431,0.06427098447816586,-0.46487638722571417,-0.807023113355931,0.07192675570090579,-0.32119596270887785,0.06290607731383359,-0.002780236873468892
356,0.2159646600484848,23.1365909576416,11.784259796142578,0.08615569415624513,-0.9870400691542822,0.06425535958652401,-0.4648579123911781,-0.8069911237665324,0.07192348073062323,-0.3211825338604464,0.06290325316736999,-0.002780094147379925
357,0.22388756275177002,23.192737579345703,11.820256233215332,0.08571243110298517,-0.9869377797656377,0.06423983417122732,-0.4648393766840405,-0.8069592474146183,0.07192020576034067,-0.3211691840052409,0.0629004290209064,-0.002779951421290958
358,0.22319503128528595,23.15234375,11.79936695098877,0.08526851318574481,-0.9868357280750302,0.06422425191230484,-0.46482078010430156,-0.8069274276814467,0.07191693586753141,-0.3211559131432616,0.06289761904240164,-0.0027798095422410947
359,0.22283920645713806,22.655559539794922,11.550619125366211,0.08482678347253647,-0.9867328840576323,0.06420816516620337,-0.4648023661423669,-0.8068957211857595,0.07191368120714206,-0.3211426686123576,0.06289482323185573,-0.0027796678749510075
360,0.2196114957332611,22.59760093688965,11.518411636352539,0.08438943016739217,-0.9866298815748763,0.06419212815827448,-0.46478410436193585,-0.8068642977837839,0.07191043670169933,-0.321129529405755,0.06289203686661574,-0.0027795266311804716
361,0.21738259494304657,21.92690086364746,11.180832862854004,0.08395350904444888,-0.9865280675823059,0.06417597035764076,-0.4647659034541062,-0.8068331008567775,0.07190720742867653,-0.3211164955234539,0.06288926466933457,-0.0027793860226892637
362,0.222112774848938,22.212154388427734,11.328189849853516,0.08351876454703133,-0.986428868268144,0.06415983387336673,-0.464747763418878,-0.8068020171672556,0.07190400354302025,-0.3211035932965295,0.06288652080797111,-0.0027792458377176076
363,0.22179733216762543,23.043468475341797,11.743531227111816,0.0830876404358468,-0.9863278466023641,0.06414352685821528,-0.4647298973103563,-0.8067713298089298,0.0719008199672572,-0.3210907700628312,0.0628837911145665,-0.0027791064997850553
364,0.22024518251419067,21.813566207885742,11.127028465270996,0.08264878041113788,-0.9862269834019423,0.06412712747217192,-0.4647120312018346,-0.8067406990693464,0.07189763131402084,-0.32107794682913293,0.06288105197585599,-0.002778967161852503
365,0.21799573302268982,21.42487907409668,10.930435180664062,0.08221173590364286,-0.9861258825034833,0.06411069255886243,-0.46469446945632004,-0.8067104080422167,0.07189450359046416,-0.32106525525081137,0.06287835534102201,-0.002778829729757934
366,0.21521712839603424,21.640369415283203,11.035402297973633,0.08177451570093361,-0.9860245439069871,0.06409457739094807,-0.46467684683820404,-0.8066802302525716,0.07189137078943418,-0.3210526953278667,0.06287567287414689,-0.0027786929329426924
