checkpoint_epoch,seed,epoch,pde_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,loose_success,strong_success,symnet_initial_state_sha256,frozen_theta_sha256,frozen_unchanged,initial_beta_max_abs_difference_phase23,coordinate_max_abs_error
200,7,1000,13.6098051071167,0.9430149584335022,0.3336813683114154,0.11528644016200545,-0.27748292933920893,0.004659903174304442,0.13386319012147702,-0.118127765659594,0.005760136096476657,-0.05535411593615779,0.0062349609698952755,-0.0001745610611422639,False,False,10cd6c568cb59be5a6ede41385d1cad2f969b58e04244fe669965d0818899317,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.980232252647319e-08,7.957223884247355e-07
200,8,1000,13.6098051071167,0.9430151867881468,0.3336835870603315,0.11528718379214224,-0.2774829904772595,0.004659904139400515,0.13386789237189017,-0.11812836098521629,0.005760164289054972,-0.055354260955124704,0.006234961464857463,-0.0001745607017333587,False,False,03fce22a3ae729a4d01dc6f0336f149b4ccc9dcead7071bbe78f89391e226314,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.980232222116186e-08,7.551798244520569e-07
200,9,1000,13.6098051071167,0.9430148471143346,0.33368346302459084,0.11528720192946265,-0.2774832655984871,0.0046599055870446245,0.13386705347275543,-0.11812867725195311,0.005760175448617222,-0.055354123775020865,0.006234962949744026,-0.00017456115490110876,False,False,7d7833e3ffda914a0018f5a3174b5566ba7c769b271536a6b254763a37fe8793,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.0712793390165185e-09,7.971078259672026e-07
200,10,1000,13.6098051071167,0.9430146486622233,0.333684401691763,0.11528758281319126,-0.27748314332238594,0.004659903656852479,0.1338692721402039,-0.11812924467168685,0.005760164876400353,-0.05535423743853547,0.006234962454781838,-0.00017456071735983287,False,False,2b497ed8184a1dc796fbcbd959706e1e0d6af5aee507a27f3bacbc22a5c32b3d,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.4901161249358807e-08,9.268662806150019e-07
200,11,1000,13.609804153442383,0.9430145604784572,0.33368339016664156,0.1152869117323361,-0.2774830821843354,0.004659898831372114,0.13386740669344374,-0.11812895631083856,0.005760169575163406,-0.05535435502148162,0.0062349609698952755,-0.00017456031107150523,False,False,5701bbbdb5e35b9ba83fc7a6f1ded206d87afe7b4886c9be5a37a9a9a55da540,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.885929240026286e-08,7.781671667039802e-07
200,12,1000,13.6098051071167,0.9430157668595024,0.333684538044887,0.11528778232371577,-0.2774829904772595,0.004659904139400515,0.13386981300938286,-0.11812810053025653,0.005760135509131276,-0.05535410417786318,0.0062349703741768426,-0.00017456160806885877,False,False,29a7d76a55e06dd174f215b5372101b9bf9ca2a5701dffbe8b90e68e3adee061,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.4901161082825354e-08,1.11270378511108e-06
200,13,1000,13.6098051071167,0.9430151153697763,0.3336847863993542,0.11528755560721064,-0.2774832044604365,0.004659902209208369,0.13387010000119212,-0.11812889119709861,0.00576016722578188,-0.055354304068871624,0.006234964929592777,-0.00017456071735983287,False,False,83c6bdc4e84503528b3ac7f4139acbb9b46a36a2824763ac07b93eec76460473,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.8227754083888215e-08,8.65971476748939e-07
200,14,1000,13.6098051071167,0.9430153460253329,0.33368366843394043,0.11528744678328819,-0.27748295990823424,0.004659906552140697,0.1338680358677948,-0.11812822145577356,0.0057601595902919195,-0.05535401011150626,0.006234964434630589,-0.00017456160806885877,False,False,5a6eddb5a2f42040bf08df0a890b7aededa83d733fd6fe3ea4113f6811a2f595,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.4901152201041157e-08,6.988132108531886e-07
200,15,1000,13.6098051071167,0.9430153852539349,0.3336833366814158,0.11528722006678306,-0.27748292933920893,0.004659904139400515,0.13386741773159025,-0.1181280540204423,0.0057601496054204325,-0.055354131613883945,0.006234964434630589,-0.00017456121740700532,False,False,3d663675abcc54c04c67966640c93c8ba19a686265dbcf925c21fce118359a13,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.980232295668461e-08,6.322188439433774e-07
200,16,1000,13.6098051071167,0.9430150771828586,0.3336809417447796,0.11528633133808298,-0.2774828376321331,0.004659901726660333,0.13386241745122132,-0.1181274772987457,0.0057601272862959334,-0.05535410025843164,0.006234961959819651,-0.00017456118615405704,False,False,48d235981a7b8d7bdcfb12e8fdd459296d0d830ce6f4c5b7a332a70433b7e978,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.490116116609208e-08,7.994647841513824e-07
200,17,1000,13.6098051071167,0.9430151329941687,0.3336821814016784,0.11528664874119016,-0.2774829904772595,0.004659907034688734,0.13386493414862555,-0.11812788658511103,0.00576014490665738,-0.05535405714468472,0.006234967899365904,-0.00017456162369533293,False,False,0f9fe9e1d0cc5bf8f56330405c4d701ee5fe3c0b9f60e4d2020838e07324ab8f,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.607703273455053e-08,6.061557109582338e-07
200,18,1000,13.609804153442383,0.9430154678257727,0.333683176897808,0.1152872835474045,-0.27748286820115836,0.004659908482332843,0.133867152816074,-0.11812790518903672,0.005760155478874249,-0.05535398267548549,0.006234964929592777,-0.0001745617330806519,False,False,68dd07d284eccc0952203340de33be43b1c976a7ebe34685f191c63e4495dcde,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.9802324774674815e-08,8.306050194306636e-07
200,19,1000,13.609804153442383,0.9430139363624997,0.33368305225949957,0.1152869208009963,-0.27748317389141125,0.004659899796468187,0.13386631391693926,-0.11812949582468375,0.005760191306942524,-0.05535448044329084,0.006234956515235586,-0.00017455971726548796,False,False,fdd83ac86d81f7cc473e4c7d2f58dd8f4b57908847b453ecfdb8f7932d54b456,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.8468179374675486e-08,7.139247162335494e-07
200,20,1000,13.6098051071167,0.9430150799283478,0.3336832112932951,0.1152869208009963,-0.2774829904772595,0.004659903656852479,0.13386719696866006,-0.11812833307932774,0.005760154891528867,-0.05535422568024086,0.00623496641447934,-0.00017456104551578978,False,False,f1c06d0d0ee41f7b080fde8a963eb20a9dbe6178671039e38f52fef7ddb28faa,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.980232222116186e-08,7.195198263865166e-07
200,21,1000,13.6098051071167,0.9430158419084735,0.33368556157035184,0.11528824482538622,-0.27748292933920893,0.004659907999784807,0.13387208686756388,-0.11812840749503052,0.00576015606621963,-0.05535411593615779,0.006234971364101218,-0.00017456163932180705,False,False,3839dc9595f20d25e116a178d5603b383e1c0594825c5f11983657bc612c5cf1,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,1.4901162165292803e-08,6.318066638755226e-07
200,22,1000,13.6098051071167,0.9430147467845662,0.33368376926892956,0.11528724727276368,-0.2774829904772595,0.00465990076156426,0.1338682676688715,-0.11812890049906147,0.005760156653565012,-0.055354319746597776,0.00623496641447934,-0.000174560732986307,False,False,c198b10f13e7c047b92ec8d9cc7f6d5b80f0aa55c9f3414d3d30c7b4f1fb6dd2,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,5.960464499743523e-08,9.535351681577708e-07
200,23,1000,13.6098051071167,0.9430158232932417,0.3336827065703582,0.11528701148759836,-0.2774830821843354,0.004659910895073026,0.1338657730477603,-0.11812734707126583,0.005760144319311999,-0.055353978756053954,0.0062349703741768426,-0.00017456206123660881,False,False,9d1d7a1f639f28896163273f83d3df5b50fc126f950ccdd51178ef7ae53476a4,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,2.9802321999117254e-08,8.057010454365354e-07
200,24,1000,13.6098051071167,0.9430140759880126,0.33368128357925514,0.11528633133808298,-0.27748317389141125,0.004659901726660333,0.1338624836801004,-0.11812867725195311,0.005760164876400353,-0.0553543119077347,0.00623495552531121,-0.00017456020168618626,False,False,f182fe72954b870b576c7230bd1f10691ba097a570a6f6d4a5dafe05a0ce32bd,ca9330b6300bdcaeaced7ceac2bc4c556b8e4aeb9bfbd84c26a19cf6bcf2d5df,True,5.960464533050214e-08,8.366163353201728e-07
500,0,1000,7.312139511108398,0.8497769414311788,0.5195124307220707,-0.013213685288461435,-0.4631358337663994,0.008329124542551311,-0.1806664391713448,-0.32762252032103906,0.016933979432374735,-0.14852856593970337,0.01535413358845485,-0.00039680817471623737,False,False,6ffb26fc7bf0cdda1999e6644addbe32bed8b3cc4f8af7435bd2f67032af30ff,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,5.960464410925681e-08,9.222297356892284e-07
500,1,1000,7.312139511108398,0.8497771795729147,0.5195123867281217,-0.01321333166713906,-0.4631359243502039,0.008329127224590999,-0.1806661774819408,-0.3276221853097708,0.016933973921740886,-0.14852847989958223,0.015354134607458336,-0.00039680844625560713,False,False,5e795d58a79b78c494a7d013d132b1d57f13126e5dff4728030e64ed2c7c221a,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.2351751727267555e-08,9.68865790262896e-07
500,2,1000,7.312139511108398,0.8497769663439446,0.5195129533411814,-0.013213605685393195,-0.4631362413935195,0.008329129236120766,-0.18066694242019862,-0.3276228925557816,0.016934009189797514,-0.1485285143156307,0.015354134607458336,-0.000396808385913525,False,False,ba4c09f9c596b4d07be24754120da885ac1ea6856855be4c95595f19e0bbb5a2,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980231847415915e-08,9.438961008356728e-07
500,3,1000,7.312139511108398,0.8497763240454579,0.5195138296807926,-0.013214187400122642,-0.4631366490206396,0.008329125213061233,-0.180668049567677,-0.3276243814947518,0.01693402131319198,-0.14852891010018787,0.015354120341409537,-0.00039680657565105957,False,False,87cb5f46fc33667063b778a04a38c915442b6b82dd334d87fd599d049cc20f76,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980232233218416e-08,1.1016516774375873e-06
500,4,1000,7.312139511108398,0.8497769924407628,0.5195128033079245,-0.013213538328950837,-0.46313615080971504,0.008329128565610844,-0.18066672099070294,-0.3276227436618846,0.01693399596427628,-0.14852854873167914,0.015354135626461821,-0.0003968082954004017,False,False,c40ec782b65e3f01b0f22745aa90fea273168994a0ea94d4d4fd70aa396c321d,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,5.960464466436832e-08,1.3698291057018253e-06
500,5,1000,7.312139511108398,0.849778529782033,0.5195108848582538,-0.01321325206407082,-0.463135562014986,0.008329089676035352,-0.18066241318051424,-0.32761931910225317,0.016933789866570362,-0.14852896172426056,0.015354150911514106,-0.0003968080238610319,False,False,fd5d30c5e60998bc3a58fe284112a505c97a7578e1016ea09a1913bdd5783251,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,5.960464311005609e-08,1.0515917505671268e-06
500,6,1000,7.312139511108398,0.8497772181836447,0.5195129316631718,-0.013213676103492023,-0.4631363772692262,0.008329127895100923,-0.18066649956120726,-0.3276225575445133,0.016933990453642432,-0.14852854873167914,0.01535414072147925,-0.00039680853676873044,False,False,ded9be0548a99d259d557a32fb17249108cfc05422d0211bab938bb59b66d62f,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980232316485143e-08,1.3275674941581883e-06
500,7,1000,7.312139511108398,0.8497766228872502,0.5195135476222785,-0.013214031255642633,-0.4631366037287374,0.008329122531021544,-0.18066732488932752,-0.3276237859191637,0.01693399816852982,-0.14852896172426056,0.015354130531444393,-0.00039680696787459377,False,False,10cd6c568cb59be5a6ede41385d1cad2f969b58e04244fe669965d0818899317,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980232252647319e-08,1.2844127239564074e-06
500,8,1000,7.312139511108398,0.8497770902692419,0.5195128669601197,-0.013213694473430846,-0.4631362413935195,0.008329127895100923,-0.1806666606008405,-0.3276226692149361,0.01693399376002274,-0.14852854873167914,0.015354135626461821,-0.0003968083557424839,False,False,03fce22a3ae729a4d01dc6f0336f149b4ccc9dcead7071bbe78f89391e226314,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980232222116186e-08,1.0609315159726407e-06
500,9,1000,7.312139511108398,0.8497768278013572,0.5195125822707921,-0.013213594969595547,-0.4631358790583016,0.008329132588670378,-0.180666861900382,-0.32762278088535884,0.016934006985543978,-0.14852844548353378,0.01535413358845485,-0.00039680853676873044,False,False,7d7833e3ffda914a0018f5a3174b5566ba7c769b271536a6b254763a37fe8793,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.0712793390165185e-09,9.918812429177137e-07
500,10,1000,7.312139511108398,0.849776746311169,0.5195127858786193,-0.013213657733553198,-0.4631360602259106,0.008329117837452087,-0.18066660021097802,-0.32762304144967863,0.01693396730898027,-0.14852891010018787,0.015354132569451364,-0.00039680720924292247,False,False,2b497ed8184a1dc796fbcbd959706e1e0d6af5aee507a27f3bacbc22a5c32b3d,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.4901161249358807e-08,1.0558849932174041e-06
500,11,1000,7.312139511108398,0.8497771296547266,0.5195127869149702,-0.013213357691219061,-0.4631362413935195,0.00832913057714061,-0.18066653982111555,-0.3276225575445133,0.01693399596427628,-0.14852844548353378,0.015354134607458336,-0.00039680853676873044,False,False,5701bbbdb5e35b9ba83fc7a6f1ded206d87afe7b4886c9be5a37a9a9a55da540,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.885929240026286e-08,1.519871815069962e-06
500,12,1000,7.312139511108398,0.8497763997439136,0.5195134716802325,-0.013213930220979097,-0.46313642256112847,0.008329122531021544,-0.18066760670868567,-0.32762400926000923,0.016934003679163666,-0.1485289273082121,0.015354123398419994,-0.0003968066661641829,False,False,29a7d76a55e06dd174f215b5372101b9bf9ca2a5701dffbe8b90e68e3adee061,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.4901161082825354e-08,1.6197299359532735e-06
500,13,1000,7.312139511108398,0.8497765964313749,0.5195136971279768,-0.013213841432941445,-0.46313669431254184,0.008329125883571155,-0.18066760670868567,-0.32762393481306074,0.016934008087670746,-0.14852887568413942,0.015354125436426965,-0.00039680693770355265,False,False,83c6bdc4e84503528b3ac7f4139acbb9b46a36a2824763ac07b93eec76460473,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.8227754083888215e-08,1.1008208118390428e-06
500,14,1000,7.312139511108398,0.8497770801442253,0.519512802222108,-0.013213405146894359,-0.46313619610161727,0.008329127895100923,-0.18066664047088632,-0.32762263199146185,0.0169339915557692,-0.1485285143156307,0.015354132569451364,-0.0003968082652293606,False,False,5a6eddb5a2f42040bf08df0a890b7aededa83d733fd6fe3ea4113f6811a2f595,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.4901152201041157e-08,1.101468386721649e-06
500,15,1000,7.312139511108398,0.8497769299028716,0.5195127008327417,-0.013213559760546133,-0.4631360602259106,0.008329120519491777,-0.18066655995106973,-0.3276227436618846,0.016933977228121195,-0.1485286691878487,0.015354132569451364,-0.00039680778249270317,False,False,3d663675abcc54c04c67966640c93c8ba19a686265dbcf925c21fce118359a13,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980232295668461e-08,1.4188065105003034e-06
500,16,1000,7.312139511108398,0.8497769026325153,0.5195127045078692,-0.013213296458089645,-0.4631360602259106,0.008329125213061233,-0.1806666606008405,-0.32762278088535884,0.016933982738755043,-0.14852858314772757,0.015354125436426965,-0.000396807722150621,False,False,48d235981a7b8d7bdcfb12e8fdd459296d0d830ce6f4c5b7a332a70433b7e978,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.490116116609208e-08,1.242436070469921e-06
500,17,1000,7.312139511108398,0.8497773473996528,0.5195127576587446,-0.01321329798891788,-0.4631362866854217,0.008329129906630688,-0.1806663586515282,-0.32762225975671927,0.016933988249388892,-0.14852842827550955,0.015354136645465307,-0.0003968086876239359,False,False,0f9fe9e1d0cc5bf8f56330405c4d701ee5fe3c0b9f60e4d2020838e07324ab8f,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.607703273455053e-08,9.917532604042378e-07
500,18,1000,7.312139511108398,0.8497768017905629,0.5195132140268872,-0.013213699065915553,-0.46313642256112847,0.008329125213061233,-0.18066698268010692,-0.3276233020139984,0.016933988249388892,-0.1485288068520425,0.015354129512440907,-0.0003968073600981279,False,False,68dd07d284eccc0952203340de33be43b1c976a7ebe34685f191c63e4495dcde,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.9802324774674815e-08,1.3042963438181232e-06
500,19,1000,7.312139511108398,0.8497775709045439,0.5195122077328127,-0.01321319542342611,-0.46313601493400836,0.008329122531021544,-0.1806653722837747,-0.32762155251070846,0.0169339408579378,-0.14852856593970337,0.015354141740482736,-0.00039680859711081263,False,False,fdd83ac86d81f7cc473e4c7d2f58dd8f4b57908847b453ecfdb8f7932d54b456,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.8468179374675486e-08,9.575628383551305e-07
500,20,1000,7.312139511108398,0.8497771203132799,0.5195127233682619,-0.01321343423263083,-0.46313615080971504,0.008329126554081077,-0.18066649956120726,-0.32762252032103906,0.016933987147262124,-0.14852854873167914,0.015354135626461821,-0.0003968083557424839,False,False,f1c06d0d0ee41f7b080fde8a963eb20a9dbe6178671039e38f52fef7ddb28faa,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.980232222116186e-08,1.161334161281502e-06
500,21,1000,7.312139511108398,0.8497769992676006,0.5195131034722749,-0.013213452602569656,-0.46313642256112847,0.008329125883571155,-0.1806667813805654,-0.32762296700273014,0.016933989351515664,-0.14852868639587294,0.01535413358845485,-0.0003968078730058264,False,False,3839dc9595f20d25e116a178d5603b383e1c0594825c5f11983657bc612c5cf1,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,1.4901162165292803e-08,1.2630244698996762e-06
500,22,1000,7.312139987945557,0.8497767529889855,0.5195131341410425,-0.0132137832614685,-0.46313633197732396,0.008329122531021544,-0.18066692229024447,-0.3276233020139984,0.016933986045135352,-0.14852887568413942,0.01535413358845485,-0.00039680739026916903,False,False,c198b10f13e7c047b92ec8d9cc7f6d5b80f0aa55c9f3414d3d30c7b4f1fb6dd2,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,5.960464499743523e-08,9.707340824505195e-07
500,23,1000,7.312139511108398,0.8497769194515827,0.5195125392384539,-0.013213674572663788,-0.4631359243502039,0.008329121860511622,-0.18066637878148234,-0.32762263199146185,0.01693397171748735,-0.14852873801994562,0.015354136645465307,-0.0003968078730058264,False,False,9d1d7a1f639f28896163273f83d3df5b50fc126f950ccdd51178ef7ae53476a4,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,2.9802321999117254e-08,1.0801485585965054e-06
500,24,1000,7.312139511108398,0.8497768066772878,0.5195125956380111,-0.013213764891529676,-0.4631359243502039,0.008329121190001698,-0.1806665196911614,-0.3276228181088331,0.016933977228121195,-0.14852875522796985,0.015354136645465307,-0.0003968078126637443,False,False,f182fe72954b870b576c7230bd1f10691ba097a570a6f6d4a5dafe05a0ce32bd,d95b61fd8cccce0ae3e0ad7be840b27a940731fa0f720b5126999a903aa07619,True,5.960464533050214e-08,9.827259219719053e-07
1000,0,1000,3.6377196311950684,0.8864659235334804,0.8051383922021472,0.012044736304819652,-0.6597009787682483,0.014596028703188562,-0.3772382567405056,-0.6291296721461378,0.03244717451934498,-0.26230385456446714,0.027056480352106543,-0.0006977149099953911,False,False,6ffb26fc7bf0cdda1999e6644addbe32bed8b3cc4f8af7435bd2f67032af30ff,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,5.960464410925681e-08,1.292628577509447e-06
1000,1,1000,3.6377198696136475,0.8864661756013545,0.805138886380495,0.012045041323677582,-0.6597011682500503,0.014596042477051917,-0.3772392113365139,-0.6291301422785106,0.032447222577926926,-0.26230350318878454,0.02705646940540803,-0.0006977151586642765,False,False,5e795d58a79b78c494a7d013d132b1d57f13126e5dff4728030e64ed2c7c221a,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.2351751727267555e-08,2.221117901157754e-06
1000,2,1000,3.6377201080322266,0.8864661278463415,0.8051386442223549,0.012044813426064982,-0.6597012945712516,0.014596028703188562,-0.37723820514072137,-0.6291297309126844,0.03244717131543951,-0.26230390476099325,0.027056482176556294,-0.0006977148105278369,False,False,ba4c09f9c596b4d07be24754120da885ac1ea6856855be4c95595f19e0bbb5a2,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980231847415915e-08,1.1710648126772583e-06
1000,3,1000,3.6377196311950684,0.8864665609065118,0.8051394459876483,0.012044543934971754,-0.6597016735348556,0.014596047642250675,-0.3772395467351114,-0.6291304361112436,0.03244724820917063,-0.26230348645660917,0.02705647852765679,-0.0006977156560020473,False,False,87cb5f46fc33667063b778a04a38c915442b6b82dd334d87fd599d049cc20f76,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980232233218416e-08,1.100538104203963e-06
1000,4,1000,3.6377198696136475,0.8864655001391519,0.80513684322886,0.012045100247775137,-0.6597005366440436,0.014596025259722723,-0.37723606374967583,-0.6291273214842737,0.03244713286857395,-0.26230335259920623,0.02705649677215431,-0.0006977169988140285,False,False,c40ec782b65e3f01b0f22745aa90fea273168994a0ea94d4d4fd70aa396c321d,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,5.960464466436832e-08,1.6601100236712796e-06
1000,5,1000,3.6377196311950684,0.886465462389095,0.805137045155063,0.01204549105318686,-0.6597006629652449,0.014596004598927688,-0.377235883150431,-0.6291278503831932,0.03244707519827561,-0.26230390476099325,0.027056485825455796,-0.0006977150094629452,False,False,fd5d30c5e60998bc3a58fe284112a505c97a7578e1016ea09a1913bdd5783251,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,5.960464311005609e-08,1.1853737653666485e-06
1000,6,1000,3.6377201080322266,0.8864664879791105,0.8051393385550086,0.012044065609944546,-0.6597016735348556,0.014596037311853159,-0.37723915973672967,-0.629130377344697,0.03244722578183239,-0.2623037374392396,0.027056484001006045,-0.0006977154073331619,False,False,ded9be0548a99d259d557a32fb17249108cfc05422d0211bab938bb59b66d62f,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980232316485143e-08,1.327157242769772e-06
1000,7,1000,3.6377196311950684,0.8864661987022019,0.8051386682002416,0.012044651384796707,-0.6597011682500503,0.014596044198784837,-0.3772388501380243,-0.6291296133795913,0.03244722578183239,-0.2623033693313816,0.027056480352106543,-0.000697716103606041,False,False,10cd6c568cb59be5a6ede41385d1cad2f969b58e04244fe669965d0818899317,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980232252647319e-08,1.2674199489914884e-06
1000,8,1000,3.6377201080322266,0.8864659661303186,0.805138222475486,0.012044919142828242,-0.659701231410651,0.014596018372791043,-0.37723727634460524,-0.629129202013765,0.032447123256857564,-0.2623041055470976,0.027056485825455796,-0.0006977144623913973,False,False,03fce22a3ae729a4d01dc6f0336f149b4ccc9dcead7071bbe78f89391e226314,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980232222116186e-08,9.803461522572832e-07
1000,9,1000,3.6377196311950684,0.8864656950657708,0.8051375991943639,0.01204502745918404,-0.6597008524470469,0.014596018372791043,-0.3772368377464393,-0.6291284968152058,0.032447126460763025,-0.26230377090359036,0.027056485825455796,-0.0006977153078656077,False,False,7d7833e3ffda914a0018f5a3174b5566ba7c769b271536a6b254763a37fe8793,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.0712793390165185e-09,1.086030538388627e-06
1000,10,1000,3.6377196311950684,0.8864659316156848,0.8051385635066451,0.012044448616578652,-0.6597011050894496,0.014596026981455642,-0.3772382825403977,-0.6291300247454175,0.03244717131543951,-0.2623040386183962,0.027056485825455796,-0.0006977146115927286,False,False,2b497ed8184a1dc796fbcbd959706e1e0d6af5aee507a27f3bacbc22a5c32b3d,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.4901161249358807e-08,1.651970630511812e-06
1000,11,1000,3.6377198696136475,0.8864663165023173,0.805139122676261,0.012045010128567112,-0.659701420892453,0.01459603559012024,-0.37723915973672967,-0.6291303185781505,0.03244720976230507,-0.26230367051053816,0.02705646758095828,-0.0006977147607940598,False,False,5701bbbdb5e35b9ba83fc7a6f1ded206d87afe7b4886c9be5a37a9a9a55da540,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.885929240026286e-08,1.636425112749862e-06
1000,12,1000,3.6377201080322266,0.8864661836448123,0.805138732784414,0.012044153996090878,-0.6597013577318523,0.014596037311853159,-0.3772383599400741,-0.629129789679231,0.03244719694668322,-0.26230382110011646,0.027056493123254803,-0.0006977156560020473,False,False,29a7d76a55e06dd174f215b5372101b9bf9ca2a5701dffbe8b90e68e3adee061,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.4901161082825354e-08,1.6068896879772865e-06
1000,13,1000,3.6377196311950684,0.8864657983500168,0.8051382543160415,0.012044920009359087,-0.6597009156076477,0.014596020094523965,-0.3772379987415845,-0.6291296721461378,0.032447158499817656,-0.26230395495751935,0.02705647852765679,-0.0006977145121251744,False,False,83c6bdc4e84503528b3ac7f4139acbb9b46a36a2824763ac07b93eec76460473,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.8227754083888215e-08,1.3032536454460342e-06
1000,14,1000,3.6377201080322266,0.886465974482145,0.8051380693223856,0.012044894879964543,-0.6597011682500503,0.014596028703188562,-0.37723730214449736,-0.6291288494144854,0.032447152092006736,-0.262303754171415,0.027056491298805052,-0.0006977156062682702,False,False,5a6eddb5a2f42040bf08df0a890b7aededa83d733fd6fe3ea4113f6811a2f595,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.4901152201041157e-08,1.2406603113745973e-06
